expert,active_owned_classes,ood_role,pre_auroc,pre_aupr_id,pre_fpr95,pre_id_retain,pre_ood_detect,post_auroc,post_aupr_id,post_fpr95,post_id_retain,post_ood_detect,auroc_delta,fpr95_delta,ood_detect_delta
flood,"ddos,dos",non_owned_known_attack,0.8992702971062514,0.8735742768364899,0.47195655130070013,0.958313194780087,0.5229131726533622,0.9998412037560713,0.9997271000550956,0.0004821223272085941,0.9580004548943792,0.9993901358595993,0.10057090664981994,-0.47147442897349157,0.4764769632062371
flood,"ddos,dos",unseen,0.9553582783702986,0.9422186590581081,0.17356370069631882,0.958313194780087,0.8030801333665993,0.9580244158775651,0.9485125487830309,0.20407584658304792,0.9580004548943792,0.7752840844655129,0.0026661375072665194,0.030512145886729097,-0.027796048901086445
flood,"ddos,dos",target_non_owned_validation,0.8667648293369226,0.8932201420945649,0.6902755971739374,0.958313194780087,0.3042573174834586,0.9998727327850851,0.999878424393775,0.000224290680722216,0.9580004548943792,0.9996775821464619,0.1331079034481626,-0.6900513064932152,0.6954202646630032
flood,"ddos,dos",benign_diagnostic,0.9583247732280443,0.9695418704593429,0.20696,0.958313194780087,0.78962,0.9797105810209537,0.9834097683498446,0.05424,0.9580004548943792,0.94456,0.021385807792909328,-0.15272000000000002,0.15493999999999997
flood,"ddos,dos",pooled_attack_out,0.9228757220341265,0.8454591282157272,0.34637367462705804,0.958313194780087,0.640825424250596,0.9822420136132857,0.9483381414974198,0.08616743788675355,0.9580004548943792,0.9050719155770548,0.05936629157915918,-0.2602062367403045,0.26424649132645883
flood,"ddos,dos",unseen::xss,0.9391844457751684,0.9573083908110678,0.24666,0.958313194780087,0.72051,0.9542278365152247,0.9675305332907506,0.23388,0.9580004548943792,0.74007,0.01504339074005634,-0.012779999999999986,0.019560000000000022
flood,"ddos,dos",unseen::injection,0.9765404154585824,0.981735839162603,0.07783278327832784,0.958313194780087,0.9112185028026613,0.9629966241681254,0.9767483253738385,0.16504269474566505,0.9580004548943792,0.8214023783330714,-0.013543791290457019,0.08720991146733721,-0.08981612446958986
probe_access,"scanning,password",non_owned_known_attack,0.980894251263845,0.9792472977024442,0.03147751255664807,0.94208,0.9685224874433519,0.9998372949626162,0.9998631653959177,0.0002726742251961891,0.702435,0.9999400116704569,0.0189430436987712,-0.03120483833145188,0.031417524227104976
probe_access,"scanning,password",unseen,0.9339230307871578,0.9115570377484742,0.09311846492322348,0.94208,0.9068815350767765,0.9021492540514641,0.8730837534996787,0.1543809113384291,0.702435,0.8727290253804804,-0.031773776735693704,0.06126244641520562,-0.03415250969629613
probe_access,"scanning,password",target_non_owned_validation,0.9834945561737514,0.9870160237515075,0.025584307491583122,0.94208,0.9744156925084169,0.9999129571170415,0.999949461760456,1.499666324242856e-05,0.702435,0.9999925016683788,0.016418400943290168,-0.025569310828340693,0.025576809159961966
probe_access,"scanning,password",benign_diagnostic,0.8258187920500001,0.9088871473244517,0.50959,0.94208,0.49041,0.77164142905,0.8798922821545176,0.49553,0.702435,0.54961,-0.05417736300000009,-0.014059999999999961,0.05920000000000003
probe_access,"scanning,password",pooled_attack_out,0.9578665035165751,0.8948990432951385,0.06169712975189381,0.94208,0.9383028702481062,0.951945510563625,0.873001408734683,0.07582458822711793,0.702435,0.9375745361039683,-0.0059209929529501215,0.014127458475224126,-0.0007283341441378655
probe_access,"scanning,password",unseen::xss,0.9807640279999998,0.9877578202798236,0.02677,0.94208,0.97323,0.948696566475,0.9646130962284805,0.09888,0.702435,0.93458,-0.03206746152499984,0.07211,-0.03865000000000007
probe_access,"scanning,password",unseen::injection,0.8725774951215359,0.921686080040405,0.18001204882393002,0.94208,0.81998795117607,0.8411883440725023,0.9013642930701007,0.22706794488972706,0.702435,0.7917256011315418,-0.031389151049033615,0.04705589606579705,-0.02826235004452826
stealth_malware,"backdoor,mitm,ransomware",non_owned_known_attack,0.9883374184540029,0.9680947430406637,0.14553027367827834,0.9500199170513391,0.8544638559167811,0.996250912728846,0.9884989196729153,0.0,0.9503479626028072,1.0,0.007913494274843114,-0.14553027367827834,0.1455361440832189
stealth_malware,"backdoor,mitm,ransomware",unseen,0.9929628958125685,0.9896473032843316,0.0,0.9500199170513391,1.0,0.9966423748234091,0.9957851032239885,0.0,0.9503479626028072,1.0,0.003679479010840647,0.0,0.0
stealth_malware,"backdoor,mitm,ransomware",target_non_owned_validation,0.9958567180995544,0.9907982209985479,0.0010016204225684485,0.9500199170513391,0.9989983795774315,0.9991121349683517,0.9981725828079882,0.0,0.9503479626028072,0.999994755914018,0.0032554168687972673,-0.0010016204225684485,0.0009963763365864464
stealth_malware,"backdoor,mitm,ransomware",benign_diagnostic,0.9900356255125712,0.9852223643291048,0.07207,0.9500199170513391,0.92793,0.995480968788809,0.9923732760212506,0.0,0.9503479626028072,1.0,0.005445343276237802,-0.07207,0.07206999999999997
stealth_malware,"backdoor,mitm,ransomware",pooled_attack_out,0.9899150876163384,0.9664276754103913,0.0958924509910105,0.9500199170513391,0.9041036808961643,0.996384433580196,0.9876525528931741,0.0,0.9503479626028072,1.0,0.00646934596385762,-0.0958924509910105,0.09589631910383567
stealth_malware,"backdoor,mitm,ransomware",unseen::xss,0.9922285602315064,0.9911328929706943,0.0,0.9500199170513391,1.0,0.9969055948168803,0.9970206599414851,0.0,0.9503479626028072,1.0,0.00467703458537394,0.0,0.0
stealth_malware,"backdoor,mitm,ransomware",unseen::injection,0.9939246219127598,0.9948036382052481,0.0,0.9500199170513391,1.0,0.9962976475020839,0.9968447486322423,0.0,0.9503479626028072,1.0,0.0023730255893241736,0.0,0.0
