true_class,owner_expert,intruding_expert,false_accept_count,true_class_test_support,owner_also_in_rate,owner_lower_energy_rate,resolvable_by_argmin_rate,mean_owner_energy,owner_threshold,mean_intruder_energy,intruder_threshold
scanning,probe_access,flood,105,100000,0.0,0.06666666666666667,0.0,-2.6168692111968994,-6.425199031829834,-3.6815662384033203,-3.282766580581665
ransomware,stealth_malware,flood,24,795,0.0,0.0,0.0,-3.7591800689697266,-5.3592352867126465,-4.396434783935547,-3.282766580581665
password,probe_access,flood,14,100000,0.0,0.14285714285714285,0.0,-2.7927634716033936,-6.425199031829834,-4.04028844833374,-3.282766580581665
ddos,flood,probe_access,11,100000,0.0,0.0,0.0,0.22829465568065643,-3.282766580581665,-6.724398612976074,-6.425199031829834
mitm,stealth_malware,flood,5,1204,0.0,1.0,0.0,-3.892406940460205,-5.3592352867126465,-3.53979754447937,-3.282766580581665
