tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
-inf,0.0,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,48984,5,2,3,1.0,0.6,False,"tail_f1,support"
-inf,0.0005196355050429702,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,43699,5,2,3,1.0,0.6,False,"tail_f1,support"
-inf,0.015765372663736343,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,21850,5,2,3,1.0,0.6,False,"tail_f1,support"
-inf,0.03360650688409805,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,8739,5,2,3,1.0,0.6,False,"tail_f1,support"
-inf,0.03674028068780899,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,4368,5,2,3,1.0,0.6,False,"tail_f1,support"
-inf,0.06770873069763184,-4.5342199467168776e-05,-9.395788641120006e-05,7.284647605176886e-05,872,4,2,2,1.0,0.5,False,"tail_f1,support"
0.0,0.0,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,48984,5,2,3,1.0,0.6,False,"tail_f1,support"
0.0,0.0005196355050429702,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,43699,5,2,3,1.0,0.6,False,"tail_f1,support"
0.0,0.015765372663736343,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,21850,5,2,3,1.0,0.6,False,"tail_f1,support"
0.0,0.03360650688409805,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,8739,5,2,3,1.0,0.6,False,"tail_f1,support"
0.0,0.03674028068780899,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,4368,5,2,3,1.0,0.6,False,"tail_f1,support"
0.0,0.06770873069763184,-4.5342199467168776e-05,-9.395788641120006e-05,7.284647605176886e-05,872,4,2,2,1.0,0.5,False,"tail_f1,support"
8.817493653623387e-05,0.0,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,48982,5,2,3,0.9999983503147297,0.6,False,"tail_f1,support"
8.817493653623387e-05,0.0005196355050429702,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,43697,5,2,3,0.9999983503147297,0.6,False,"tail_f1,support"
8.817493653623387e-05,0.015765372663736343,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,21850,5,2,3,0.9999983503147297,0.6,False,"tail_f1,support"
8.817493653623387e-05,0.03360650688409805,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,8739,5,2,3,0.9999983503147297,0.6,False,"tail_f1,support"
8.817493653623387e-05,0.03674028068780899,-0.0001010441358345604,-0.00021780466529724984,0.00010926971407754227,4368,5,2,3,0.9999983503147297,0.6,False,"tail_f1,support"
8.817493653623387e-05,0.06770873069763184,-4.5342199467168776e-05,-9.395788641120006e-05,7.284647605176886e-05,872,4,2,2,0.9999983503147297,0.5,False,"tail_f1,support"
0.07621736079454419,0.0,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,34349,1,0,1,0.7094279495837446,1.0,False,"tail_f1,support"
0.07621736079454419,0.0005196355050429702,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,29291,1,0,1,0.7094279495837446,1.0,False,"tail_f1,support"
0.07621736079454419,0.015765372663736343,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,18104,1,0,1,0.7094279495837446,1.0,False,"tail_f1,support"
0.07621736079454419,0.03360650688409805,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,8599,1,0,1,0.7094279495837446,1.0,False,"tail_f1,support"
0.07621736079454419,0.03674028068780899,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,4263,1,0,1,0.7094279495837446,1.0,False,"tail_f1,support"
0.07621736079454419,0.06770873069763184,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,816,1,0,1,0.7094279495837446,1.0,False,"tail_f1,support"
0.4143983721733093,0.0,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,32000,1,0,1,0.31678100081299954,1.0,False,"tail_f1,support"
0.4143983721733093,0.0005196355050429702,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,27378,1,0,1,0.31678100081299954,1.0,False,"tail_f1,support"
0.4143983721733093,0.015765372663736343,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,16720,1,0,1,0.31678100081299954,1.0,False,"tail_f1,support"
0.4143983721733093,0.03360650688409805,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,7928,1,0,1,0.31678100081299954,1.0,False,"tail_f1,support"
0.4143983721733093,0.03674028068780899,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,3930,1,0,1,0.31678100081299954,1.0,False,"tail_f1,support"
0.4143983721733093,0.06770873069763184,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,669,1,0,1,0.31678100081299954,1.0,False,"tail_f1,support"
0.7555128335952759,0.0,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,27680,1,0,1,0.123723957943072,1.0,False,"tail_f1,support"
0.7555128335952759,0.0005196355050429702,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,25789,1,0,1,0.123723957943072,1.0,False,"tail_f1,support"
0.7555128335952759,0.015765372663736343,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,15548,1,0,1,0.123723957943072,1.0,False,"tail_f1,support"
0.7555128335952759,0.03360650688409805,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,7012,1,0,1,0.123723957943072,1.0,False,"tail_f1,support"
0.7555128335952759,0.03674028068780899,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,3042,1,0,1,0.123723957943072,1.0,False,"tail_f1,support"
0.7555128335952759,0.06770873069763184,-4.5263404842454946e-05,-9.949065275099978e-05,3.642323802588443e-05,173,1,0,1,0.123723957943072,1.0,False,"tail_f1,support"
0.9498739838600159,0.0,0.0,0.0,0.0,21813,0,0,0,0.07598442920968508,0.0,False,support
0.9498739838600159,0.0005196355050429702,0.0,0.0,0.0,21810,0,0,0,0.07598442920968508,0.0,False,support
0.9498739838600159,0.015765372663736343,0.0,0.0,0.0,12779,0,0,0,0.07598442920968508,0.0,False,support
0.9498739838600159,0.03360650688409805,0.0,0.0,0.0,5311,0,0,0,0.07598442920968508,0.0,False,support
0.9498739838600159,0.03674028068780899,0.0,0.0,0.0,1468,0,0,0,0.07598442920968508,0.0,False,support
0.9498739838600159,0.06770873069763184,0.0,0.0,0.0,0,0,0,0,0.07598442920968508,0.0,False,support
0.9763067364692688,0.0,0.0,0.0,0.0,17461,0,0,0,0.06087003620968173,0.0,False,support
0.9763067364692688,0.0005196355050429702,0.0,0.0,0.0,17459,0,0,0,0.06087003620968173,0.0,False,support
0.9763067364692688,0.015765372663736343,0.0,0.0,0.0,11022,0,0,0,0.06087003620968173,0.0,False,support
0.9763067364692688,0.03360650688409805,0.0,0.0,0.0,3960,0,0,0,0.06087003620968173,0.0,False,support
0.9763067364692688,0.03674028068780899,0.0,0.0,0.0,876,0,0,0,0.06087003620968173,0.0,False,support
0.9763067364692688,0.06770873069763184,0.0,0.0,0.0,0,0,0,0,0.06087003620968173,0.0,False,support
0.982844078540802,0.0,0.0,0.0,0.0,13110,0,0,0,0.04570918625063139,0.0,False,support
0.982844078540802,0.0005196355050429702,0.0,0.0,0.0,13110,0,0,0,0.04570918625063139,0.0,False,support
0.982844078540802,0.015765372663736343,0.0,0.0,0.0,8405,0,0,0,0.04570918625063139,0.0,False,support
0.982844078540802,0.03360650688409805,0.0,0.0,0.0,2402,0,0,0,0.04570918625063139,0.0,False,support
0.982844078540802,0.03674028068780899,0.0,0.0,0.0,705,0,0,0,0.04570918625063139,0.0,False,support
0.982844078540802,0.06770873069763184,0.0,0.0,0.0,0,0,0,0,0.04570918625063139,0.0,False,support
0.9862256050109863,0.0,0.0,0.0,0.0,8739,0,0,0,0.030481915459557054,0.0,False,support
0.9862256050109863,0.0005196355050429702,0.0,0.0,0.0,8739,0,0,0,0.030481915459557054,0.0,False,support
0.9862256050109863,0.015765372663736343,0.0,0.0,0.0,5853,0,0,0,0.030481915459557054,0.0,False,support
0.9862256050109863,0.03360650688409805,0.0,0.0,0.0,250,0,0,0,0.030481915459557054,0.0,False,support
0.9862256050109863,0.03674028068780899,0.0,0.0,0.0,78,0,0,0,0.030481915459557054,0.0,False,support
0.9862256050109863,0.06770873069763184,0.0,0.0,0.0,0,0,0,0,0.030481915459557054,0.0,False,support
0.9958704113960266,0.0,0.0,0.0,0.0,4367,0,0,0,0.015451904697476409,0.0,False,support
