cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15740,0.5852836059415251,44.04791215344541,0,0,0,0,0,15740,0
1,1909598,0.06536605332940522,0.035495088923300486,1740983,0,18633,131673,17479,830,0
2,2286,0.02034321474972139,9.227866721288652,149,0,0,0,0,2137,0
3,121,0.004859325646816772,3111.5776796033215,0,0,0,0,0,0,121
4,20651,0.015695659327786073,0.7980298413383691,0,20651,0,0,0,0,0
