class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
ddos,flood,False,100000,0.99554,0.99657,0.99469,0.00188,0.00079,0.00264,local_classifier,1884,injection,1286,10030,17866
xss,application,False,100000,0.99217,0.99562,0.9688,0.02682,0.00331,0.00107,gate,7235,dos,3817,5298,18855
injection,application,False,76356,0.9368222536539368,0.9603829430562104,0.9129603436534129,0.04742259940279742,0.03186390067578186,0.007753156268007753,gate,529,xss,331,70243,285
dos,flood,False,40692,0.8206527081490219,0.9999754251449916,0.9035191192371965,0.09645630590779515,0.0,2.457485500835545e-05,gate,4902,xss,3332,24,3069
backdoor,stealth_malware,True,40678,0.9991150007374994,0.9991150007374994,0.9970500024583313,0.0020649982791681007,0.0,0.0008849992625006146,gate,0,,0,0,0
mitm,stealth_malware,True,1204,0.8729235880398671,0.9867109634551495,0.0,0.9867109634551495,0.0,0.013289036544850499,gate,0,,0,0,0
ransomware,stealth_malware,True,795,0.9622641509433962,0.9974842767295597,0.0,0.9974842767295597,0.0,0.0025157232704402514,gate,0,,0,0,0
