method,class,precision,recall,f1,support
xgb_c0,benign,0.991746,0.997294,0.994513,3502926
xgb_c0,bot,1.0,0.995426,0.997708,41542
xgb_c0,brute_force,0.844928,0.999826,0.915874,115040
xgb_c0,ddos,0.999478,0.990565,0.995002,264872
xgb_c0,dos,0.999949,0.641928,0.781904,60594
xgb_c0,infiltration,0.627629,0.321995,0.425628,37631
xgb_c0,web_attacks,0.101879,0.479371,0.168044,509
xgb_c0,macro_avg,,,0.754096,4023114
xgb_c0,weighted_avg,,,0.983701,4023114
xgb_c0,tail_avg,,,0.53046,4023114
