method,bucket,rows,accuracy,macro_f1,tail_f1
boostpfn,all,1761143,0.99103479955915,0.688367922672721,0.2876524710168652
boostpfn,seen_same_label,0,,,
boostpfn,seen_diff_label,0,,,
boostpfn,unseen,1761143,0.99103479955915,0.688367922672721,0.2876524710168652
