class,rows,weight,mean_residual,clipped_rows
benign,1741405,0.1640712234707253,0.02061359731518692,0
bot,20651,13.83544965478187,0.3263224598821405,9
brute_force,57189,4.995965331739391,15.125953675607425,5052
ddos,131674,2.169856585350243,0.00536904283641147,0
dos,30122,9.485075676665465,19.309738204364248,1792
infiltration,18707,15.273029483559995,27.12949192728697,3006
web_attacks,252,1132.8433452224517,1190.668569787884,141
