cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,16031,0.6309947119401995,68.73573590305759,0,0,0,0,0,15910,121
1,1972622,0.23110426712951684,0.1324390383111054,1741406,20642,57189,131673,18784,2797,131
