expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.1889375098534778,0.01274
1,bot,31156,-0.5026291481532208,0.0
1,brute_force,86279,-5.160378941257304,0.0
1,ddos,100000,-0.2744868932206604,0.30036
1,dos,45446,-5.250199908165279,0.22290190555824496
1,infiltration,28224,27.003501947917872,0.9471371882086168
1,web_attacks,381,1418.3582314681153,0.7480314960629921
2,benign,100000,-0.0052066197479058995,0.13848
2,bot,31156,-0.5365094860325859,0.0
2,brute_force,86279,2.4471068383486765,0.6723304628009134
2,ddos,100000,-0.2270989784990855,0.00421
2,dos,45446,-3.7430522177248666,0.20149188047352903
2,infiltration,28224,5.781661703619031,0.8228812358276644
2,web_attacks,381,583.6076730265846,0.5853018372703412
