method,class,precision,recall,f1,support
xgboost,backdoor,0.9997292440987521,0.9984758346034711,0.9991021462394687,40678
xgboost,benign,0.4609608551671381,0.91592,0.6132749466015842,100000
xgboost,ddos,0.9855515978528069,0.98225,0.9838980291989081,100000
xgboost,dos,0.9958010896345907,0.705200039319768,0.8256772504280021,40692
xgboost,injection,0.995512632913862,0.9355518885221855,0.9646013516706838,76356
xgboost,mitm,0.9101964452759589,0.8081395348837209,0.8561372635283766,1204
xgboost,password,0.9640218283672188,0.9981,0.9807649789962415,100000
xgboost,ransomware,0.7327502429543246,0.9484276729559749,0.8267543859649122,795
xgboost,scanning,0.9773584905660377,0.00259,0.005166309280406922,100000
xgboost,xss,0.8713319272205351,0.99561,0.9293345094580026,100000
xgboost,macro_avg,,,0.7984711171366586,659725
xgboost,weighted_avg,,,0.7591420257576367,659725
xgboost,tail_avg,,,0.8414458247466444,659725
