class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
dos,flood,False,100000,0.96371,1.0,0.96194,0.03806,0.0,0.0,gate,0,,0,98062,14
reconnaissance,recon,False,100000,1.0,1.0,0.82974,0.17026,0.0,0.0,gate,1563,dos,1563,2,33931
theft,theft,True,323,0.24148606811145512,1.0,0.8885448916408669,0.11145510835913312,0.0,0.0,gate,12924,reconnaissance,12843,70,2140
