true_class,owner_expert,intruding_expert,false_accept_count,true_class_test_support,owner_also_in_rate,owner_lower_energy_rate,resolvable_by_argmin_rate,mean_owner_energy,owner_threshold,mean_intruder_energy,intruder_threshold
reconnaissance,recon,theft,12843,100000,0.005528303355913727,1.0,0.005528303355913727,-5.4848809242248535,-6.283416748046875,-1.1093930006027222,-1.0447639226913452
dos,flood,recon,1563,100000,0.0,0.0,0.0,-2.296802520751953,-5.925898551940918,-6.37746524810791,-6.283416748046875
dos,flood,theft,81,100000,0.0,1.0,0.0,-2.943025588989258,-5.925898551940918,-1.1349447965621948,-1.0447639226913452
