expert,epoch,loss,ce_loss,energy_margin_loss,val_macro_f1,val_accuracy
flood,1,0.005515654416948557,0.000286778688528575,0.05228875638604164,0.5,1.0
flood,2,0.0008081509461477399,0.00011182936141919344,0.006963215728491545,0.5,1.0
flood,3,0.0003653801133222878,6.114498348976486e-05,0.0030423512630164623,0.5,1.0
flood,4,0.00020133592927921564,3.866462161100935e-05,0.0016267130502685904,0.5,1.0
flood,5,0.00012681822932441718,2.6870726774563083e-05,0.000999475006959401,0.5,1.0
flood,6,8.798177539650351e-05,1.972765414020978e-05,0.0006825412017591297,0.5,1.0
flood,7,6.774386170454091e-05,1.5128604868019465e-05,0.0005261525592108083,0.5,1.0
flood,8,5.119840621529147e-05,1.180169523874065e-05,0.00039396710301749406,0.5,1.0
flood,9,4.1684228258847725e-05,9.440394377859775e-06,0.0003224383327426622,0.5,1.0
flood,10,3.335953998088371e-05,7.731944598432165e-06,0.0002562759511672193,0.5,1.0
flood,11,2.7223275972733974e-05,6.323469970084261e-06,0.00020899805602069682,0.5,1.0
flood,12,2.1861313250730747e-05,5.215998680621851e-06,0.0001664531429669587,0.5,1.0
flood,13,1.8009500778047366e-05,4.394742063304875e-06,0.00013614758509839886,0.5,1.0
flood,14,1.7024847742519343e-05,3.7437130767066265e-06,0.00013281134366546757,0.5,1.0
flood,15,1.2986980429850518e-05,3.174809025498689e-06,9.81217121819218e-05,0.5,1.0
recon,1,0.004593831248700619,0.00047699568005278706,0.04116835480868816,0.5,1.0
recon,2,0.0009451677194423974,0.0001897686615791172,0.0075539904692173004,0.5,1.0
recon,3,0.0005207831788863987,0.00010354665643395856,0.004172365131080151,0.5,1.0
recon,4,0.000348119972974062,6.599882008740678e-05,0.0028212114753574133,0.5,1.0
recon,5,0.00027031815119925887,4.554426697245799e-05,0.0022477388057261707,0.5,1.0
recon,6,0.00022238771689776332,3.3110968302353284e-05,0.0018927674494460226,0.5,1.0
recon,7,0.00019595989053230732,2.5015927539556287e-05,0.001709439594477415,0.5,1.0
recon,8,0.00017960722205229103,1.963033448823262e-05,0.0015997688424140215,0.5,1.0
recon,9,0.00016724875381588937,1.5681653279927558e-05,0.00151567097081244,0.5,1.0
recon,10,0.00015773249351698905,1.2690955266298261e-05,0.001450415360838175,0.5,1.0
recon,11,0.00014759666535584255,1.0500617354293354e-05,0.0013709604564756154,0.5,1.0
recon,12,0.00014027023927029223,8.744530602474697e-06,0.0013152570627033712,0.5,1.0
recon,13,0.00013189735416136683,7.28220925774076e-06,0.0012461514299735427,0.5,1.0
recon,14,0.00012489142886083573,6.201818258472486e-06,0.0011868960864059627,0.5,1.0
recon,15,0.00011845233077323065,5.267269731091801e-06,0.0011318505884371699,0.5,1.0
theft,1,0.28924399614334106,0.2806805670261383,0.08563437312841415,0.5,1.0
theft,2,0.26775434613227844,0.259931355714798,0.07822982221841812,0.5,1.0
theft,3,0.24256330728530884,0.2353520691394806,0.07211234420537949,0.5,1.0
theft,4,0.22415852546691895,0.21715199947357178,0.07006529718637466,0.5,1.0
theft,5,0.21245694160461426,0.20562124252319336,0.06835702061653137,0.5,1.0
theft,6,0.18990667164325714,0.18361039459705353,0.06296276301145554,0.5,1.0
theft,7,0.1809835433959961,0.17469997704029083,0.06283563375473022,0.5,1.0
theft,8,0.16733260452747345,0.16137121617794037,0.0596139058470726,0.5,1.0
theft,9,0.15981268882751465,0.1537245661020279,0.060881249606609344,0.5,1.0
theft,10,0.1470724642276764,0.1413891315460205,0.05683339014649391,0.5,1.0
theft,11,0.1353810429573059,0.12965649366378784,0.05724547430872917,0.5,1.0
theft,12,0.12820053100585938,0.12280566245317459,0.05394862964749336,0.5,1.0
theft,13,0.12358822673559189,0.11828775703907013,0.05300472304224968,0.5,1.0
theft,14,0.11614213138818741,0.11081070452928543,0.05331425741314888,0.5,1.0
theft,15,0.1081053614616394,0.10288293659687042,0.052224237471818924,0.5,1.0
benign,1,0.028850944666300914,0.02176944187255952,0.07081502714716463,0.5,1.0
benign,2,0.024678687824275097,0.01916642503762929,0.05512262786645809,0.5,1.0
benign,3,0.02164081006770943,0.016772280323667534,0.04868529634909391,0.5,1.0
benign,4,0.01950748460602295,0.014994973934615045,0.045125106074367635,0.5,1.0
benign,5,0.01816582693960363,0.013918245717614637,0.04247581276555245,0.5,1.0
benign,6,0.016839049515284154,0.012926246380444248,0.03912803294752827,0.5,1.0
benign,7,0.015899973282542678,0.012146959109267956,0.03753013953146645,0.5,1.0
benign,8,0.015274874410394278,0.011587392461486727,0.036874819150439886,0.5,1.0
benign,9,0.014701232372360382,0.011135059833018808,0.0356617235307706,0.5,1.0
benign,10,0.01390850367934277,0.010585616593371048,0.03322886884653419,0.5,1.0
benign,11,0.013480314901885932,0.010193727799690275,0.032865870927907714,0.5,1.0
benign,12,0.012951794116533077,0.009754763037449765,0.03197030981248613,0.5,1.0
benign,13,0.01252632428700963,0.009356737484881318,0.03169586743806075,0.5,1.0
benign,14,0.012109129479800388,0.009003868562592474,0.03105260755402075,0.5,1.0
benign,15,0.011627947215240577,0.008615925699001646,0.030120214710775636,0.5,1.0
