expert,stage,active_owned_classes,configured_owned_classes,ood_role,id_support,ood_support,threshold,auroc,aupr_id,fpr95,id_retain_at_tau,ood_detect_at_tau
flood,energy_finetuned,dos,"ddos,dos",non_owned_known_attack,100000,100323,-5.925898551940918,0.9833897830507461,0.9911891911967532,0.0,0.96194,1.0
flood,energy_finetuned,dos,"ddos,dos",unseen,100000,100000,-5.925898551940918,0.5035499464,0.47618083848622816,0.8875,0.96194,0.01938
flood,energy_finetuned,dos,"ddos,dos",target_non_owned_validation,100000,50323,-5.925898551940918,0.9840512264769589,0.9945419961057638,0.0,0.96194,1.0
flood,energy_finetuned,dos,"ddos,dos",benign_diagnostic,100000,51989,-5.925898551940918,0.9830169316586201,0.9935164026884635,0.0,0.96194,0.9997307122660563
flood,energy_finetuned,dos,"ddos,dos",pooled_attack_out,100000,200323,-5.925898551940918,0.7438567106373207,0.47332307433760734,0.4430344992836569,0.96194,0.5104805738731948
flood,energy_finetuned,dos,"ddos,dos",unseen::ddos,100000,100000,-5.925898551940918,0.5035499464,0.47618083848622816,0.8875,0.96194,0.01938
recon,energy_finetuned,reconnaissance,reconnaissance,non_owned_known_attack,100000,100323,-6.283416748046875,0.9959778861278072,0.9953626739304019,0.02300569161608006,0.82974,0.9844203223587812
recon,energy_finetuned,reconnaissance,reconnaissance,unseen,100000,100000,-6.283416748046875,0.9988565645,0.9988128131657478,0.00785,0.82974,0.99998
recon,energy_finetuned,reconnaissance,reconnaissance,target_non_owned_validation,100000,50323,-6.283416748046875,0.9916281092144745,0.9955319933609681,0.045207956600361664,0.82974,0.9548119150289133
recon,energy_finetuned,reconnaissance,reconnaissance,benign_diagnostic,100000,51989,-6.283416748046875,0.7092172459558753,0.8006244283227555,0.84204350920387,0.82974,0.34734270711111964
recon,energy_finetuned,reconnaissance,reconnaissance,pooled_attack_out,100000,200323,-6.283416748046875,0.9974149045291854,0.994234583229245,0.0154400642961617,0.82974,0.9921876169985473
recon,energy_finetuned,reconnaissance,reconnaissance,unseen::ddos,100000,100000,-6.283416748046875,0.9988565645,0.9988128131657478,0.00785,0.82974,0.99998
theft,energy_finetuned,theft,theft,non_owned_known_attack,323,200000,-1.0447639226913452,0.9839501702786377,0.7621869744075273,0.065325,0.8885448916408669,0.93538
theft,energy_finetuned,theft,theft,unseen,323,100000,-1.0447639226913452,0.9907291950464395,0.963069430344625,0.00076,0.8885448916408669,0.9993
theft,energy_finetuned,theft,theft,target_non_owned_validation,323,100000,-1.0447639226913452,0.9891408978328173,0.2873219781525967,0.01304,0.8885448916408669,0.98731
theft,energy_finetuned,theft,theft,benign_diagnostic,323,51989,-1.0447639226913452,0.9886181567224835,0.8343520944178857,0.04270134066821828,0.8885448916408669,0.9588374463828887
theft,energy_finetuned,theft,theft,pooled_attack_out,323,300000,-1.0447639226913452,0.9862098452012382,0.7619451587760899,0.04380333333333333,0.8885448916408669,0.9566866666666667
theft,energy_finetuned,theft,theft,unseen::ddos,323,100000,-1.0447639226913452,0.9907291950464395,0.963069430344625,0.00076,0.8885448916408669,0.9993
