expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.0716195481343445,0.00047
1,bot,31156,0.0032728144694674673,0.8759468481191424
1,brute_force,86279,0.379445654748993,0.6740226474576664
1,ddos,100000,8.49365536240682e-05,0.07245
1,dos,45446,-0.6445599881497054,0.5343484575100119
1,infiltration,28224,12.79797307722745,0.5757157029478458
1,web_attacks,381,362.3955272946796,0.5879265091863517
2,benign,100000,-0.0718739101388012,0.0027
2,bot,31156,-5.2902242687947325,0.0
2,brute_force,86279,-0.5272955280715308,0.0
2,ddos,100000,-0.6580230880419241,0.00011
2,dos,45446,-2.6351614480557974,0.00011002068388857105
2,infiltration,28224,10.411495817315684,0.5439342403628118
2,web_attacks,381,164.97071072025523,0.5643044619422573
3,benign,100000,0.0008752087508302472,0.50259
3,bot,31156,-5.742858730603827,0.0
3,brute_force,86279,-0.7528129362941658,0.0
3,ddos,100000,-1.1600074506309852,0.0
3,dos,45446,-2.049455153499904,0.0003960744619988558
3,infiltration,28224,-11.493379099999181,0.03631660997732426
3,web_attacks,381,-651.0305106818528,0.05774278215223097
4,benign,100000,-0.19713922569697157,0.00094
4,bot,31156,-0.08975448410822313,0.0
4,brute_force,86279,0.2268975676034277,0.6723304628009134
4,ddos,100000,-0.01870557047725232,0.0159
4,dos,45446,-0.7419971343704312,0.21209787440038727
4,infiltration,28224,16.222842247869167,0.5620393990929705
4,web_attacks,381,471.71250980936355,0.6614173228346457
