expert,active_owned_classes,configured_owned_classes,singleton_expert,owned_attack_in_rate (↑),non_owned_attack_false_in_rate (↓),target_non_owned_validation_false_in_rate (↓),unseen_false_in_rate (↓),external_aux_validation_false_in_rate (↓),benign_false_in_rate (diagnostic)
flood,"ddos,dos","ddos,dos",False,0.9693514912006369,0.021853538662144668,0.022696603554226872,0.07926,0.006379020111632852,0.26917
probe_access,scanning,"scanning,password",True,0.42536,8.061713809159774e-05,0.0006941974520382408,0.15479,0.0022450935876091017,0.40522
application,"injection,xss","injection,xss",False,0.9627855020526662,0.021071465121449418,0.032661987423853234,0.72612,0.004134860050890585,0.14068
stealth_malware,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",False,0.9500667807015488,0.0,0.0,0.0,0.00085785536159601,0.0
benign,benign,benign,True,0.8969,0.26408831366577845,0.22507172778379675,0.36048,0.13406584797383317,
