cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15691,0.5302271594233885,33.53567630387025,0,0,0,0,0,15691,0
1,1928244,0.026704245087086916,0.012745183878562482,1736423,20642,18691,131257,19598,1633,0
2,252,0.004948657911637888,443.5999137468616,0,0,0,0,0,0,252
3,416,0.0004462858671126023,0.9872964882618421,0,0,0,416,0,0,0
