class,rows,weight,mean_residual,clipped_rows
benign,1741406,0.1640712234707253,0.012800494645271358,0
bot,20651,13.83544965478187,0.0717895141802147,9
brute_force,57189,4.995965331739391,3.7374247065199517,0
ddos,131673,2.169856585350243,0.008359976246682962,0
dos,30122,9.485075676665465,5.715624171117477,0
infiltration,18707,15.273029483559995,29.052138349017085,9868
web_attacks,252,1132.8433452224517,443.5999137468616,114
