method,bucket,rows,accuracy,macro_f1,tail_f1
boostpfn,all,1765277,0.9852187503717547,0.7404071445129757,0.40332800911525846
boostpfn,seen_same_label,0,,,
boostpfn,seen_diff_label,3461,0.2614851199075412,0.14763452989074624,0.2652349081942671
boostpfn,unseen,1761816,0.9866404891316687,0.7220010227245813,0.36011353704939797
