expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.09271098254549302,0.00151
1,bot,31156,0.3516357444619671,1.0
1,brute_force,86279,10.827366863725944,1.0
1,ddos,100000,0.025055630337165076,0.95844
1,dos,45446,28.81783453024557,0.9957972098754566
1,infiltration,28224,17.76105499572493,0.9064625850340136
1,web_attacks,381,960.1811951989185,0.9868766404199475
2,benign,100000,0.0010235759620681056,0.52941
2,bot,31156,-3.9108157937077777,0.0
2,brute_force,86279,0.06486664084204088,0.9995595683770094
2,ddos,100000,-0.49275843486901283,0.0
2,dos,45446,27.747396220417276,0.9962813008845663
2,infiltration,28224,-10.984188901703392,0.14498299319727892
2,web_attacks,381,-117.93177103079978,0.35170603674540685
3,benign,100000,-0.09670035182905391,0.00149
3,bot,31156,0.2532354805409862,0.9932597252535628
3,brute_force,86279,15.313166527791882,1.0
3,ddos,100000,0.030776749044347747,0.9517
3,dos,45446,15.42623325425157,0.8402059587202394
3,infiltration,28224,14.525182873510504,0.5582128684807256
3,web_attacks,381,955.3182433334317,0.9973753280839895
