tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible
5.76041431427001,2.0,0.4,17147,5594,33,0.0059,0.000784,370471.6,False
5.76041431427001,4.0,0.4,16836,5499,22,0.004,0.000439,354809.6,False
5.76041431427001,8.0,0.4,14765,3910,14,0.0036,0.000188,345359.6,False
9.814043998718262,0.0,0.35,14198,5236,83,0.0156,0.002351,327247.4,False
9.814043998718262,0.25,0.35,14131,5234,59,0.0111,0.001599,321693.9,False
9.814043998718262,0.5,0.35,14094,5229,53,0.01,0.001411,321666.6,False
9.814043998718262,1.0,0.35,12597,5223,44,0.0084,0.001129,315205.6,False
9.814043998718262,2.0,0.35,11889,5203,30,0.0057,0.00069,310858.1,False
9.814043998718262,4.0,0.35,11611,5110,21,0.0041,0.000408,295321.2,True
9.814043998718262,8.0,0.35,9995,3609,13,0.0036,0.000157,289116.4,True
28.53751258850096,0.0,0.3,7152,2733,44,0.0158,0.001129,199076.7,False
28.53751258850096,0.25,0.3,7128,2731,41,0.0148,0.001035,193647.2,False
28.53751258850096,0.5,0.3,7096,2726,35,0.0127,0.000847,193623.1,False
28.53751258850096,1.0,0.3,6086,2721,31,0.0113,0.000721,187498.8,False
28.53751258850096,2.0,0.3,5448,2705,25,0.0092,0.000533,183228.7,False
28.53751258850096,4.0,0.3,5213,2615,20,0.0076,0.000376,167921.9,True
28.53751258850096,8.0,0.3,3911,1349,13,0.0095,0.000157,163492.4,True
466.0892028808594,0.0,0.25,67,51,10,0.1639,0.000314,24635.2,False
466.0892028808594,0.25,0.25,64,49,9,0.1552,0.000282,19217.7,False
466.0892028808594,0.5,0.25,63,49,8,0.1404,0.000251,19218.2,False
466.0892028808594,1.0,0.25,61,47,8,0.1455,0.000251,13808.5,False
466.0892028808594,2.0,0.25,60,47,7,0.1296,0.000219,13808.7,False
466.0892028808594,4.0,0.25,54,43,5,0.1042,0.000157,7687.5,False
466.0892028808594,8.0,0.25,20,14,2,0.125,6.3e-05,7623.9,False
468.41668701171875,0.0,0.0012,55,39,10,0.2041,0.000314,22624.5,False
468.41668701171875,0.25,0.0012,52,37,9,0.1957,0.000282,17207.0,False
468.41668701171875,0.5,0.0012,51,37,8,0.1778,0.000251,17207.5,False
468.41668701171875,1.0,0.0012,49,35,8,0.186,0.000251,11797.7,False
468.41668701171875,2.0,0.0012,48,35,7,0.1667,0.000219,11798.0,False
468.41668701171875,4.0,0.0012,43,32,5,0.1351,0.000157,7666.6,False
468.41668701171875,8.0,0.0012,20,14,2,0.125,6.3e-05,7623.9,False
468.41668701171875,0.0,0.0012,55,39,10,0.2041,0.000314,22624.5,False
468.41668701171875,0.25,0.0012,52,37,9,0.1957,0.000282,17207.0,False
468.41668701171875,0.5,0.0012,51,37,8,0.1778,0.000251,17207.5,False
468.41668701171875,1.0,0.0012,49,35,8,0.186,0.000251,11797.7,False
468.41668701171875,2.0,0.0012,48,35,7,0.1667,0.000219,11798.0,False
468.41668701171875,4.0,0.0012,43,32,5,0.1351,0.000157,7666.6,False
468.41668701171875,8.0,0.0012,20,14,2,0.125,6.3e-05,7623.9,False
468.41668701171875,0.0,0.0012,55,39,10,0.2041,0.000314,22624.5,False
468.41668701171875,0.25,0.0012,52,37,9,0.1957,0.000282,17207.0,False
468.41668701171875,0.5,0.0012,51,37,8,0.1778,0.000251,17207.5,False
468.41668701171875,1.0,0.0012,49,35,8,0.186,0.000251,11797.7,False
468.41668701171875,2.0,0.0012,48,35,7,0.1667,0.000219,11798.0,False
468.41668701171875,4.0,0.0012,43,32,5,0.1351,0.000157,7666.6,False
468.41668701171875,8.0,0.0012,20,14,2,0.125,6.3e-05,7623.9,False
468.41668701171875,0.0,0.0012,55,39,10,0.2041,0.000314,22624.5,False
468.41668701171875,0.25,0.0012,52,37,9,0.1957,0.000282,17207.0,False
468.41668701171875,0.5,0.0012,51,37,8,0.1778,0.000251,17207.5,False
468.41668701171875,1.0,0.0012,49,35,8,0.186,0.000251,11797.7,False
468.41668701171875,2.0,0.0012,48,35,7,0.1667,0.000219,11798.0,False
468.41668701171875,4.0,0.0012,43,32,5,0.1351,0.000157,7666.6,False
468.41668701171875,8.0,0.0012,20,14,2,0.125,6.3e-05,7623.9,False
