class,rows,weight,mean_residual,clipped_rows
benign,1741405,0.1640712234707253,0.009242032908491392,0
bot,20651,13.83544965478187,0.40565928883698893,9
brute_force,57189,4.995965331739391,16.563492955625186,3398
ddos,131674,2.169856585350243,0.044933428290003186,0
dos,30122,9.485075676665465,20.220089393058597,2060
infiltration,18707,15.273029483559995,35.160546302791516,4381
web_attacks,252,1132.8433452224517,1317.7420008506301,152
