true_class,owner_expert,intruding_expert,false_accept_count,true_class_test_support,owner_also_in_rate,owner_lower_energy_rate,resolvable_by_argmin_rate,mean_owner_energy,owner_threshold,mean_intruder_energy,intruder_threshold
scanning,probe_access,flood,146,100000,0.0,0.8013698630136986,0.0,-4.141602039337158,-6.181500434875488,-3.46683931350708,-3.005133628845215
ransomware,stealth_malware,flood,27,795,0.0,0.7037037037037037,0.0,-4.550275802612305,-6.089017868041992,-4.112626075744629,-3.005133628845215
ddos,flood,probe_access,19,100000,0.0,0.0,0.0,0.2343478947877884,-3.005133628845215,-6.707027435302734,-6.181500434875488
password,probe_access,flood,16,100000,0.0625,0.8125,0.0625,-4.27479362487793,-6.181500434875488,-3.5258567333221436,-3.005133628845215
mitm,stealth_malware,flood,2,1204,0.0,1.0,0.0,-4.489714622497559,-6.089017868041992,-3.7101287841796875,-3.005133628845215
