budget,train_rows,fit_s,macro_f1,tail_f1,weighted_f1,brute_f1,ddos_f1,recall_ftp_bruteforce,recall_ssh_bruteforce
c0,250000,319.8,0.748877,0.517597,0.980852,0.915863,0.999619,1.0,0.999469
