expert,class,rows,mean_gain,frac_positive
1,benign,100000,0.0014112345702129306,0.36776
1,bot,31156,-5.478958156051364,0.0
1,brute_force,86279,-1.5087799292981106,0.0
1,ddos,100000,-0.740032869439117,0.0
1,dos,45446,-3.8504164396365486,0.00033006205166571316
1,infiltration,28224,-5.819226013714984,0.1580924036281179
1,web_attacks,381,-427.2742813545355,0.049868766404199474
2,benign,100000,-0.20883638822603745,0.0008
2,bot,31156,-1.914790418567923,0.0029528822698677622
2,brute_force,86279,-0.14809820765216097,0.6723304628009134
2,ddos,100000,-0.24296806731389334,0.00671
2,dos,45446,-0.5816622759491014,0.062183690533820356
2,infiltration,28224,17.536871537066357,0.9184736394557823
2,web_attacks,381,239.33071805797462,0.48293963254593175
3,benign,100000,-0.05745105256018689,0.01763
3,bot,31156,0.13932781047751172,1.0
3,brute_force,86279,0.49148522444842835,0.9992350398127007
3,ddos,100000,0.010639248068467475,0.98978
3,dos,45446,-0.10565644761657966,0.5880825595211899
3,infiltration,28224,14.039361121186012,0.9262329931972789
3,web_attacks,381,451.9718414448126,0.9973753280839895
4,benign,100000,-0.06565264129047188,0.0111
4,bot,31156,0.1371003361018292,0.9999679034535884
4,brute_force,86279,-5.675305708334928,0.06255288077052354
4,ddos,100000,0.0005273066055981848,0.66922
4,dos,45446,-4.874219149615225,0.06253575672226379
4,infiltration,28224,10.495088286782227,0.5703302154195011
4,web_attacks,381,-1461.4457690807485,0.047244094488188976
5,benign,100000,-0.0719771669188155,0.01461
5,bot,31156,-1.34556384987219,0.0005456412889973039
5,brute_force,86279,-0.1249520179391045,0.6723304628009134
5,ddos,100000,-0.15998234708033782,0.00816
5,dos,45446,-0.437992533834277,0.14760374950490693
5,infiltration,28224,10.875138831003294,0.5620039682539683
5,web_attacks,381,298.60068759833257,0.6456692913385826
