class,rows,weight,mean_residual,clipped_rows
benign,1741406,0.1640712234707253,0.017832899844656976,0
bot,20651,13.83544965478187,0.22067554632551703,8
brute_force,57189,4.995965331739391,1.9836794358798369,0
ddos,131673,2.169856585350243,0.008662430176707377,0
dos,30122,9.485075676665465,3.325995306878153,2
infiltration,18707,15.273029483559995,27.243240739881145,9797
web_attacks,252,1132.8433452224517,385.3965607818364,141
