cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,1928036,0.05088320638539147,0.018559840450452076,1736507,20643,18639,131237,19535,1475,0
1,15444,0.6206313995588333,32.184154907117396,0,0,0,0,0,15444,0
2,252,0.006518651625171028,385.3965607818364,0,0,0,0,0,0,252
3,6676,0.018977296545372217,2.034757977168537,4888,0,0,0,0,1788,0
4,436,0.0009124726180772751,1.4717981691526991,0,0,0,436,0,0,0
