class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3455955,0,0,46971,0
bot,41542,41417,0,0,125,0
brute_force,115040,115020,0,0,20,0
ddos,264872,214306,0,0,50566,0
dos,60594,38896,0,0,21698,0
infiltration,37631,10826,0,0,26805,0
web_attacks,509,462,0,0,47,0
