expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.18156688845907912,0.00107
1,bot,31156,-0.8003157510852417,0.0
1,brute_force,86279,-0.39666289965766177,0.0
1,ddos,100000,-0.30597807707514385,0.00037
1,dos,45446,-0.07425506482947954,0.3582713550147428
1,infiltration,28224,17.003139969570384,0.5614725056689343
1,web_attacks,381,62.0368194620084,0.3648293963254593
2,benign,100000,-0.06869367537896803,0.00087
2,bot,31156,6.69096280314902e-05,0.7983373988958788
2,brute_force,86279,1.5307541147294619,0.6723304628009134
2,ddos,100000,0.0013588915218581605,0.776
2,dos,45446,-8.484186750928767,0.5291114729569159
2,infiltration,28224,13.474620274308661,0.5614725056689343
2,web_attacks,381,224.77416364375247,0.6430446194225722
3,benign,100000,-0.07208737349971761,0.0033
3,bot,31156,-5.297698421343432,0.0
3,brute_force,86279,-0.8123605096944253,0.0
3,ddos,100000,-0.6587246651316414,0.00032
3,dos,45446,-2.240404553311252,0.0002200413677771421
3,infiltration,28224,10.505845582989984,0.5403557256235828
3,web_attacks,381,-77.12162838639112,0.2125984251968504
4,benign,100000,0.00225147363042144,0.49247
4,bot,31156,-0.8628703784318378,0.0
4,brute_force,86279,-3.414362221290988,0.0
4,ddos,100000,-0.24381512344899478,0.00045
4,dos,45446,-2.6585030863179515,0.07655239184966774
4,infiltration,28224,-14.99559082165997,0.08382936507936507
4,web_attacks,381,-116.6945181309448,0.2283464566929134
