class,rows,weight,mean_ce,mean_residual,clipped_rows
benign,1741405,0.1640712234707253,0.07141460572438853,0.01171708173487989,0
bot,20651,13.83544965478187,0.09019566865647999,1.247897632776116,9
brute_force,57189,4.995965331739391,3.904497369464212,19.50673349571085,6971
ddos,131674,2.169856585350243,0.016827119229599317,0.036512435472819786,0
dos,30122,9.485075676665465,2.605361063543173,24.712046852744628,1701
infiltration,18707,15.273029483559995,2.193289066493067,33.498168578518396,1178
web_attacks,252,1132.8433452224517,1.1794705927174571,1336.155411845552,140
