method,class,precision,recall,f1,support
racepfn_system,benign,0.9821180937953727,0.9979539961734847,0.9899727200667655,3502926
racepfn_system,bot,0.9999516592947091,0.9958836839824756,0.9979135259000181,41542
racepfn_system,brute_force,0.8373125356432745,0.9444367176634214,0.8876543109012328,115040
racepfn_system,ddos,0.9991319554179044,0.8951833338367211,0.9443056072737844,264872
racepfn_system,dos,0.9998881181472365,0.5899594019209823,0.7420754364478027,60594
racepfn_system,infiltration,0.753539089401862,0.31402301294145785,0.44330651060716897,37631
racepfn_system,web_attacks,0.11029796131730267,0.8290766208251473,0.19469434832756632,509
racepfn_system,macro_avg,,,0.742846065646334,4023114
racepfn_system,weighted_avg,,,0.9751746673252383,4023114
racepfn_system,tail_avg,,,0.5453047949449178,4023114
global_tabpfn,benign,0.9697489895453739,0.9967909684646493,0.983084051274204,3502926
global_tabpfn,bot,0.9999034259639296,0.9969428530162245,0.9984209447812827,41542
global_tabpfn,brute_force,0.7855851463627684,0.6723226703755215,0.7245543200277291,115040
global_tabpfn,ddos,0.9990898058252428,0.8951342535262315,0.9442594746148822,264872
global_tabpfn,dos,0.999818016378526,0.3626761725583391,0.5322740814299901,60594
global_tabpfn,infiltration,0.5746077032810271,0.321118226993702,0.4119943403624214,37631
global_tabpfn,web_attacks,0.10077854671280277,0.4577603143418468,0.1651896490606168,509
global_tabpfn,macro_avg,,,0.6799681230787324,4023114
global_tabpfn,weighted_avg,,,0.9610585648484601,4023114
global_tabpfn,tail_avg,,,0.5252016447347737,4023114
xgboost,benign,0.9913526269013495,0.9973382252436963,0.9943364182904744,3502926
xgboost,bot,1.0,0.9956188917240383,0.9978046368000772,41542
xgboost,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
xgboost,ddos,0.9994750354446871,0.9847511250717328,0.992058451017606,264872
xgboost,dos,1.0,0.6423243225401855,0.7822137366226197,60594
xgboost,infiltration,0.6320852296235002,0.32478541627913154,0.42909052609405446,37631
xgboost,web_attacks,0.10512710038776389,0.4793713163064833,0.1724381625441696,509
xgboost,macro_avg,,,0.7548308060573385,4023114
xgboost,weighted_avg,,,0.9833926272342065,4023114
xgboost,tail_avg,,,0.5331111084794338,4023114
dense_oracle,benign,0.9992798939656713,0.9990904746489078,0.9991851753300554,3502926
dense_oracle,bot,1.0,0.9971113571806846,0.9985535895087025,41542
dense_oracle,brute_force,0.8449344772874184,0.9998783031988874,0.9158996082428258,115040
dense_oracle,ddos,0.9999848390092293,0.9960697997523332,0.9980234799236628,264872
dense_oracle,dos,0.9993067145975093,0.6422748126877249,0.7819648579953586,60594
dense_oracle,infiltration,0.9645953950001334,0.960750445111743,0.96266908083928,37631
dense_oracle,web_attacks,0.1632047477744807,0.9724950884086444,0.2795031055900621,509
dense_oracle,macro_avg,,,0.847971271061421,4023114
dense_oracle,weighted_avg,,,0.9930163685809932,4023114
dense_oracle,tail_avg,,,0.7469085919793482,4023114
oracle_random_bank,benign,0.9857122299605549,0.9992426331586793,0.9924313167047896,3502926
oracle_random_bank,bot,0.999903437620703,0.9970632131336961,0.998481305595063,41542
oracle_random_bank,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
oracle_random_bank,ddos,0.9991583689944813,0.900891751487511,0.9474839882944803,264872
oracle_random_bank,dos,0.9999486019736842,0.6421427864144965,0.7820633931622214,60594
oracle_random_bank,infiltration,0.9741984839001321,0.37224628630650264,0.5386656412228418,37631
oracle_random_bank,web_attacks,0.14109926168990977,0.6758349705304518,0.2334577536477774,509
oracle_random_bank,macro_avg,,,0.772636729951363,4023114
oracle_random_bank,weighted_avg,,,0.9798365568432578,4023114
oracle_random_bank,tail_avg,,,0.5902015668218941,4023114
oracle_proximity_bank,benign,0.9977933455880885,0.9988586684388994,0.9983257228095445,3502926
oracle_proximity_bank,bot,1.0,0.9971113571806846,0.9985535895087025,41542
oracle_proximity_bank,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
oracle_proximity_bank,ddos,0.9994601424305077,0.9855288592225678,0.9924456137416073,264872
oracle_proximity_bank,dos,0.9581547707009507,0.6420272634254217,0.7688643819913831,60594
oracle_proximity_bank,infiltration,0.8930537352555701,0.8148335149212086,0.8521524053025039,37631
oracle_proximity_bank,web_attacks,0.17956099316300828,0.9803536345776032,0.3035279805352798,509
oracle_proximity_bank,macro_avg,,,0.8328204864173413,4023114
oracle_proximity_bank,weighted_avg,,,0.9906720569445121,4023114
oracle_proximity_bank,tail_avg,,,0.7180779917821621,4023114
