true_class,owner_expert,intruding_expert,false_accept_count,true_class_test_support,owner_also_in_rate,owner_lower_energy_rate,resolvable_by_argmin_rate,mean_owner_energy,owner_threshold,mean_intruder_energy,intruder_threshold
dos,flood,theft,97969,100000,0.9819534750788514,1.0,0.9819534750788514,-6.318109512329102,-5.372783660888672,-1.1884188652038574,-1.1397960186004639
reconnaissance,recon,theft,5962,100000,0.48406574974840655,1.0,0.48406574974840655,-4.23434591293335,-4.22418212890625,-1.2205828428268433,-1.1397960186004639
dos,flood,recon,1564,100000,0.0,0.0,0.0,-2.345062255859375,-5.372783660888672,-5.001766204833984,-4.22418212890625
