class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
dos,flood,False,100000,0.96371,1.0,0.96201,0.03799,0.0,0.0,gate,0,,0,98066,2
reconnaissance,recon,False,100000,1.0,1.0,0.87382,0.12618,0.0,0.0,gate,1564,dos,1564,1,35708
theft,theft,True,323,0.24148606811145512,1.0,0.9380804953560371,0.06191950464396285,0.0,0.0,gate,103931,dos,97969,98234,8455
