expert,active_owned_classes,ood_role,pre_auroc,pre_aupr_id,pre_fpr95,pre_id_retain,pre_ood_detect,post_auroc,post_aupr_id,post_fpr95,post_id_retain,post_ood_detect,auroc_delta,fpr95_delta,ood_detect_delta
flood,dos,non_owned_known_attack,0.8714838305273966,0.8292332719613551,0.3466204160561387,0.97254,0.5998923477168745,0.9808559978270188,0.9891559466807943,0.0,0.96201,1.0,0.10937216729962218,-0.3466204160561387,0.4001076522831255
flood,dos,unseen,0.8152751723,0.7324395940168759,0.40102,0.97254,0.51241,0.58904699925,0.5463896533976669,0.88874,0.96201,0.01934,-0.22622817304999998,0.48772,-0.49307
flood,dos,target_non_owned_validation,0.9048854506885521,0.9091809284675262,0.33070365439262367,0.97254,0.6207896985473839,0.979404752200783,0.9926554632943831,0.0,0.96201,1.0,0.07451930151223096,-0.33070365439262367,0.37921030145261614
flood,dos,external_aux_validation,0.7588390528766857,0.7521871555805905,0.33778985155719415,0.97254,0.6585621422334336,0.97539767294072,0.9908607890090789,0.0,0.96201,1.0,0.21655862006403426,-0.33778985155719415,0.34143785776656643
flood,dos,benign_diagnostic,0.7825143991036566,0.746684588272087,0.23451114658870145,0.97254,0.7315778337725288,0.9795318403893131,0.9923153292065089,0.0,0.96201,0.9999615303237224,0.19701744128565646,-0.23451114658870145,0.26838369655119354
flood,dos,pooled_attack_out,0.8434248167209957,0.6343913581439565,0.3737763511928236,0.97254,0.5562217019513486,0.7852673741657222,0.5429541252543801,0.443653499598149,0.96201,0.5104606061211144,-0.05815744255527344,0.06987714840532538,-0.04576109583023413
flood,dos,unseen::ddos,0.8152751723,0.7324395940168759,0.40102,0.97254,0.51241,0.58904699925,0.5463896533976669,0.88874,0.96201,0.01934,-0.22622817304999998,0.48772,-0.49307
recon,reconnaissance,non_owned_known_attack,0.202936355471826,0.3705846782356657,0.9981559562612761,0.99202,0.0015250740109446488,0.9926286599284312,0.9911877370444437,0.02130119713325957,0.87382,0.984410354554788,0.7896923044566052,-0.9768547591280164,0.9828852805438434
recon,reconnaissance,unseen,0.1836390986,0.3727751486936026,0.99876,0.99202,0.00097,0.99961399715,0.9995986089616469,0.00314,0.87382,0.99999,0.8159748985499999,-0.99562,0.99902
recon,reconnaissance,target_non_owned_validation,0.2948085006855712,0.5908100478493394,0.9999006418536256,0.99202,7.9486517099537e-05,0.9799075724817679,0.9879293278295231,0.05093098583152833,0.87382,0.9548119150289133,0.6850990717961967,-0.9489696560220973,0.9547324285118137
recon,reconnaissance,external_aux_validation,0.7119513416563377,0.7321251653201862,0.6844216843890665,0.99202,0.30690195055124275,0.996548776828234,0.9978045070185559,0.024903777154413203,0.87382,0.9988420640615826,0.2845974351718963,-0.6595179072346533,0.6919401135103398
recon,reconnaissance,benign_diagnostic,0.4798348630479525,0.6632120986020933,0.8954201850391429,0.99202,0.056261901556098406,0.7262139282348188,0.8304436322537869,0.7865510011733251,0.87382,0.3131623997384062,0.2463790651868663,-0.10886918386581779,0.2569004981823078
recon,reconnaissance,pooled_attack_out,0.19330328444562034,0.23092140233393912,0.9984574911517898,0.99202,0.0012479845050243855,0.9961156969743864,0.9908041630529613,0.012235240087259076,0.87382,0.9921876169985473,0.8028124125287661,-0.9862222510645308,0.9909396324935229
recon,reconnaissance,unseen::ddos,0.1836390986,0.3727751486936026,0.99876,0.99202,0.00097,0.99961399715,0.9995986089616469,0.00314,0.87382,0.99999,0.8159748985499999,-0.99562,0.99902
theft,theft,non_owned_known_attack,0.4657288080495357,0.002349860829940833,0.585485,0.9442724458204335,0.416835,0.9369725077399381,0.6027129351489997,0.520285,0.9380804953560371,0.480345,0.4712436996904024,-0.06520000000000004,0.06351000000000001
theft,theft,unseen,0.008934055727554194,0.002538392867879449,0.99497,0.9442724458204335,0.00505,0.8872974303405573,0.8811762264403153,0.98243,0.9380804953560371,0.01766,0.8783633746130031,-0.012539999999999996,0.01261
theft,theft,target_non_owned_validation,0.47655396284829726,0.00477891650430547,0.53467,0.9442724458204335,0.46602,0.9374022600619196,0.7099887524234034,0.52099,0.9380804953560371,0.47965,0.46084829721362236,-0.013680000000000025,0.013630000000000031
theft,theft,external_aux_validation,0.5102977178539587,0.007353226994544465,0.7368436367868938,0.9442724458204335,0.3075177139864108,0.9536159117748635,0.6576378870745478,0.26024646811482444,0.9380804953560371,0.7605738313133812,0.44331819392090477,-0.47659716867206936,0.4530561173269704
theft,theft,benign_diagnostic,0.6653693770776827,0.01421814295016102,0.4924503260305065,0.9442724458204335,0.5086845294196849,0.9737518897632966,0.8012186995533256,0.19696474254169152,0.9380804953560371,0.8373694435361326,0.3083825126856139,-0.29548558348881493,0.32868491411644774
theft,theft,pooled_attack_out,0.3134638906088751,0.0012208702609972793,0.72198,0.9442724458204335,0.27957333333333334,0.9204141486068111,0.6024309737287644,0.6743333333333333,0.9380804953560371,0.32611666666666667,0.606950257997936,-0.047646666666666615,0.046543333333333325
theft,theft,unseen::ddos,0.008934055727554194,0.002538392867879449,0.99497,0.9442724458204335,0.00505,0.8872974303405573,0.8811762264403153,0.98243,0.9380804953560371,0.01766,0.8783633746130031,-0.012539999999999996,0.01261
