method,bucket,cls,support,precision,recall,f1
xgboost_c0,all,benign,3502926,0.990929906213918,0.9829496826367442,0.9869236627502529
xgboost_c0,all,bot,41542,0.9999516394235419,0.9954744595830726,0.9977080267316462
xgboost_c0,all,brute_force,115040,0.9979604269859349,0.3275034770514604,0.49316395384605316
xgboost_c0,all,ddos,264872,1.0,0.9916487963997704,0.9958068894398823
xgboost_c0,all,dos,60594,0.9993361235387502,0.5713767039640889,0.7270550929766167
xgboost_c0,all,infiltration,37631,0.0785549204697927,0.3531662724881082,0.1285225228710133
xgboost_c0,all,web_attacks,509,0.1305743845879415,0.7190569744597249,0.2210144927536232
xgboost_c0,seen_same_label,benign,1743432,0.9961879528495728,0.9933332645035768,0.9947585606346938
xgboost_c0,seen_same_label,bot,39683,1.0,1.0,1.0
xgboost_c0,seen_same_label,brute_force,77454,1.0,0.0014201977948201513,0.002836367386932082
xgboost_c0,seen_same_label,ddos,79154,1.0,0.972307148091063,0.9859591585743934
xgboost_c0,seen_same_label,dos,6322,0.9971428571428571,0.3312242961088263,0.4972690572310615
xgboost_c0,seen_same_label,infiltration,9651,0.09608262108262108,0.9784478292404932,0.17498216453104298
xgboost_c0,seen_same_label,web_attacks,226,0.6410256410256411,0.995575221238938,0.779896013864818
xgboost_c0,seen_diff_label,benign,8255,0.15151795631247686,0.3966081162931557,0.2192679904899039
xgboost_c0,seen_diff_label,bot,0,0.0,0.0,0.0
xgboost_c0,seen_diff_label,brute_force,0,0.0,0.0,0.0
xgboost_c0,seen_diff_label,ddos,0,0.0,0.0,0.0
xgboost_c0,seen_diff_label,dos,21111,0.0,0.0,0.0
xgboost_c0,seen_diff_label,infiltration,18636,0.011335734162710755,0.014863704657651857,0.012862184249628528
xgboost_c0,seen_diff_label,web_attacks,155,0.03360151443445338,0.45806451612903226,0.06261022927689594
xgboost_c0,unseen,benign,1751239,0.9961771114242257,0.975376290729021,0.9856669718293402
xgboost_c0,unseen,bot,1859,0.9988045427375971,0.898870360408822,0.9462061155152888
xgboost_c0,unseen,brute_force,37586,0.9979544669659698,0.9994678869791944,0.9987106036236026
xgboost_c0,unseen,ddos,185718,1.0,0.9998923098461108,0.9999461520236069
xgboost_c0,unseen,dos,33161,0.9994776463358427,0.9809113114803534,0.9901074483304416
xgboost_c0,unseen,infiltration,9344,0.07683202410416443,0.3820633561643836,0.12793635435144868
xgboost_c0,unseen,web_attacks,128,0.20648967551622419,0.546875,0.29978586723768735
tabpfn_v3,all,benign,3502926,0.9896866732276822,0.9964581038822973,0.9930608455210582
tabpfn_v3,all,bot,41542,0.9999034329583313,0.9970150690867075,0.998457162142616
tabpfn_v3,all,brute_force,115040,1.0,0.3275034770514604,0.4934126090259043
tabpfn_v3,all,ddos,264872,0.9999729558484909,0.9771852064393367,0.9884477609660345
tabpfn_v3,all,dos,60594,0.9996825488441892,0.5716737630788526,0.7273872644233293
tabpfn_v3,all,infiltration,37631,0.5458647295041285,0.3214902606893253,0.4046559855503897
tabpfn_v3,all,web_attacks,509,0.004395257851842362,0.8762278978388998,0.008746641564197603
tabpfn_v3,seen_same_label,benign,1743432,0.9961787326787216,0.9998990496904955,0.9980354241957992
tabpfn_v3,seen_same_label,bot,39683,1.0,1.0,1.0
tabpfn_v3,seen_same_label,brute_force,77454,1.0,0.0014201977948201513,0.002836367386932082
tabpfn_v3,seen_same_label,ddos,79154,1.0,0.972307148091063,0.9859591585743934
tabpfn_v3,seen_same_label,dos,6322,1.0,0.3312242961088263,0.4976235741444867
tabpfn_v3,seen_same_label,infiltration,9651,0.9959660297239915,0.9721272407004455,0.9839022599758797
tabpfn_v3,seen_same_label,web_attacks,226,0.0029082486166516538,1.0,0.005799630466023404
tabpfn_v3,seen_diff_label,benign,8255,0.2474989833265555,0.7372501514233798,0.37058913076571776
tabpfn_v3,seen_diff_label,bot,0,0.0,0.0,0.0
tabpfn_v3,seen_diff_label,brute_force,0,0.0,0.0,0.0
tabpfn_v3,seen_diff_label,ddos,0,0.0,0.0,0.0
tabpfn_v3,seen_diff_label,dos,21111,0.0,0.0,0.0
tabpfn_v3,seen_diff_label,infiltration,18636,0.050980392156862744,0.0006975745868212063,0.001376316764596898
tabpfn_v3,seen_diff_label,web_attacks,155,0.0043754289636238845,0.6580645161290323,0.008693058337239528
tabpfn_v3,unseen,benign,1751239,0.99361832043644,0.9942543536319143,0.9939362352826336
tabpfn_v3,unseen,bot,1859,0.9976998274870615,0.9332974717590102,0.9644246803779878
tabpfn_v3,unseen,brute_force,37586,1.0,0.9994678869791944,0.9997338726846924
tabpfn_v3,unseen,ddos,185718,0.9999615118158726,0.9792642608686288,0.9895046682191125
tabpfn_v3,unseen,dos,33161,0.999662131031729,0.981454117788969,0.9904744514440488
tabpfn_v3,unseen,infiltration,9344,0.21644778987828314,0.2892765410958904,0.2476181751557347
tabpfn_v3,unseen,web_attacks,128,0.2616407982261641,0.921875,0.4075993091537133
