method,bucket,rows,accuracy,macro_f1,tail_f1
xgboost_c0,all,4023114,0.9527863242254632,0.6500278059098697,0.4490816807854276
xgboost_c0,seen_same_label,1955922,0.9511248403566195,0.6336716174604202,0.6516260594652871
xgboost_c0,seen_diff_label,48157,0.07521232634923272,0.04210577200234691,0.025157471175508154
xgboost_c0,unseen,2019035,0.9753273222108582,0.7640513589873451,0.4579761123681416
tabpfn_v3,all,4023114,0.9633398407303397,0.6591668955990757,0.47061992975240113
tabpfn_v3,seen_same_label,1955922,0.9569466471566862,0.6391652021062163,0.6632339634806343
tabpfn_v3,seen_diff_label,48157,0.1287663268060718,0.05437978655250774,0.003356458367278809
tabpfn_v3,unseen,2019035,0.9894390141825179,0.7990416274739891,0.5398807215624786
