method,bucket,rows,accuracy,macro_f1,tail_f1
boostpfn,all,4023110,0.9832107498924961,0.7367991684882677,0.5048832896950113
boostpfn,seen_same_label,1955921,0.9966246080490981,0.9286422831004862,0.908519190650502
boostpfn,seen_diff_label,48156,0.13310906221446964,0.06258508922723406,0.019030518011443016
boostpfn,unseen,2019033,0.9904919830433678,0.7104238926429901,0.33651635892261483
