expert_idx,expert_name,selected_rate,avg_weight,val_acc,assigned_classes
0,Anchor_Global,0.9512592236408057,0.45119041204452515,0.9991224143617773,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14"
1,Pair_1,0.014641148663699073,0.15390220284461975,0.9990572289362399,"5, 9, 10, 12, 14"
2,Pair_2,0.0020188591854557285,0.0871889665722847,0.9996930722011108,"5, 9, 12, 13, 14"
3,LowRecall_1_web-attack-�-sql-injection,0.0006823814759946682,0.07288796454668045,0.9999413717543769,"9, 12, 13"
4,LowRecall_2_web-attack-�-xss,0.026901033472048877,0.08290229737758636,0.9994431867302606,"9, 12, 14"
5,RareBundle,0.004497353561995948,0.1519281417131424,0.9999560133426194,"7, 8, 9, 13, 14"
