class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
brute_force,brute_force,False,100000,1.0,1.0,0.99994,6e-05,0.0,0.0,none,21110,dos,21110,0,0
dos,flood,False,60594,0.6515496583820181,1.0,0.9903950886226359,0.009604911377364096,0.0,0.0,gate,67240,brute_force,67232,907,431
bot,tail,True,41542,0.9969909970632131,0.9971113571806846,0.9961725482644072,0.0009388089162775023,0.002888642819315392,0.0,local_classifier,0,,0,0,6
infiltration,tail,True,37631,0.9919215540378943,0.9906991576094177,0.9540538385905237,0.036645319018894,0.0,0.009300842390582233,gate,122,bot,120,62537,76144
web_attacks,tail,True,509,0.9430255402750491,0.9449901768172888,0.44597249508840864,0.49901768172888017,0.003929273084479371,0.05108055009823183,gate,0,,0,0,30
