expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.19872710590521775,0.03102
1,bot,31156,0.10722884093909738,0.9136602901527796
1,brute_force,86279,0.5265659865076909,1.0
1,ddos,100000,0.0335185639793733,0.78069
1,dos,45446,-7.2711456314551475,0.3728600976983673
1,infiltration,28224,24.27056289931601,0.9258078231292517
1,web_attacks,381,923.2100555970705,1.0
2,benign,100000,-0.07186192083518753,0.0573
2,bot,31156,0.37565929333266157,1.0
2,brute_force,86279,-0.17476396675550235,0.014047450712224296
2,ddos,100000,0.03789850679253082,0.99163
2,dos,45446,30.265471032105356,0.9994058883070017
2,infiltration,28224,20.82313953628635,0.9484126984126984
2,web_attacks,381,1035.0529902422518,1.0
3,benign,100000,-0.004759265379936457,0.38687
3,bot,31156,0.34537731119135584,1.0
3,brute_force,86279,0.03663257813393674,0.9995132071535368
3,ddos,100000,0.038898781519780504,0.95081
3,dos,45446,30.17203064088666,0.9999119834528891
3,infiltration,28224,4.786206376827824,0.784828514739229
3,web_attacks,381,466.9000381378911,0.8976377952755905
4,benign,100000,-0.07529483606218568,0.02439
4,bot,31156,0.2766273444489241,0.9944472974707922
4,brute_force,86279,-0.014100977043816668,0.02552185352171444
4,ddos,100000,0.038821071988279346,0.98287
4,dos,45446,2.490559424981639,0.49247458522202175
4,infiltration,28224,20.21356151562002,0.9333545918367347
4,web_attacks,381,973.7134130068823,1.0
