class,rows,weight,mean_residual,clipped_rows
benign,1741405,0.1640712234707253,0.008010838457984844,0
bot,20651,13.83544965478187,0.4283522609883728,9
brute_force,57189,4.995965331739391,16.016538093044417,1032
ddos,131674,2.169856585350243,0.050548674733282145,0
dos,30122,9.485075676665465,20.048467580302862,2465
infiltration,18707,15.273029483559995,37.24175281735709,6248
web_attacks,252,1132.8433452224517,1338.2013023992588,245
