budget,train_rows,fit_s,macro_f1,tail_f1,weighted_f1,brute_f1,ddos_f1,recall_ftp_bruteforce,recall_ssh_bruteforce
c0,250000,814.3,0.746112,0.51245,0.98149,0.91587,0.994995,1.0,0.999469
