tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible
3.521341204759665e-05,0.0,0.9999,11707,11690,1,0.0001,3.1e-05,551415.8,False
3.521341204759665e-05,0.25,0.9999,11675,11658,1,0.0001,3.1e-05,550723.9,False
3.521341204759665e-05,0.5,0.9999,11660,11643,1,0.0001,3.1e-05,550372.1,False
3.521341204759665e-05,1.0,0.9999,10397,10380,1,0.0001,3.1e-05,516688.5,False
3.521341204759665e-05,2.0,0.9999,9125,9108,1,0.0001,3.1e-05,467304.2,False
3.521341204759665e-05,4.0,0.9999,7269,7253,1,0.0001,3.1e-05,399930.1,False
3.521341204759665e-05,8.0,0.9999,2643,2631,1,0.0004,3.1e-05,157161.3,False
0.7096412181854248,0.0,0.5184,11644,11632,1,0.0001,3.1e-05,549435.4,False
0.7096412181854248,0.25,0.5184,11631,11619,1,0.0001,3.1e-05,549145.2,False
0.7096412181854248,0.5,0.5184,11618,11606,1,0.0001,3.1e-05,548837.4,False
0.7096412181854248,1.0,0.5184,10362,10350,1,0.0001,3.1e-05,515306.9,False
0.7096412181854248,2.0,0.5184,9094,9082,1,0.0001,3.1e-05,466014.9,False
0.7096412181854248,4.0,0.5184,7244,7233,1,0.0001,3.1e-05,398730.0,False
0.7096412181854248,8.0,0.5184,2620,2611,1,0.0004,3.1e-05,156026.9,False
0.7544202208518982,0.0,0.5,11635,11623,1,0.0001,3.1e-05,549185.9,False
0.7544202208518982,0.25,0.5,11624,11612,1,0.0001,3.1e-05,548938.1,False
0.7544202208518982,0.5,0.5,11611,11599,1,0.0001,3.1e-05,548630.3,False
0.7544202208518982,1.0,0.5,10357,10345,1,0.0001,3.1e-05,515143.7,False
0.7544202208518982,2.0,0.5,9090,9078,1,0.0001,3.1e-05,465876.2,False
0.7544202208518982,4.0,0.5,7242,7231,1,0.0001,3.1e-05,398602.3,False
0.7544202208518982,8.0,0.5,2618,2609,1,0.0004,3.1e-05,155899.2,False
0.9097954034805297,0.0,0.4,11580,11578,1,0.0001,3.1e-05,547639.8,False
0.9097954034805297,0.25,0.4,11571,11569,1,0.0001,3.1e-05,547433.8,False
0.9097954034805297,0.5,0.4,11562,11560,1,0.0001,3.1e-05,547212.1,False
0.9097954034805297,1.0,0.4,10312,10310,1,0.0001,3.1e-05,513796.0,False
0.9097954034805297,2.0,0.4,9052,9050,1,0.0001,3.1e-05,464688.7,False
0.9097954034805297,4.0,0.4,7207,7205,1,0.0001,3.1e-05,397453.3,False
0.9097954034805297,8.0,0.4,2594,2592,1,0.0004,3.1e-05,154998.7,False
0.9391565322875977,0.0,0.35,11516,11515,0,0.0,0.0,545585.5,True
0.9391565322875977,0.25,0.35,11510,11509,0,0.0,0.0,545453.0,True
0.9391565322875977,0.5,0.35,11501,11500,0,0.0,0.0,545231.3,True
0.9391565322875977,1.0,0.35,10258,10257,0,0.0,0.0,511977.6,True
0.9391565322875977,2.0,0.35,8999,8998,0,0.0,0.0,462892.7,True
0.9391565322875977,4.0,0.35,7161,7160,0,0.0,0.0,395762.6,True
0.9391565322875977,8.0,0.35,2557,2556,0,0.0,0.0,153541.7,True
0.9821995496749878,0.0,0.3,10978,10977,0,0.0,0.0,521993.5,True
0.9821995496749878,0.25,0.3,10973,10972,0,0.0,0.0,521882.2,True
0.9821995496749878,0.5,0.3,10966,10965,0,0.0,0.0,521706.5,True
0.9821995496749878,1.0,0.3,9793,9792,0,0.0,0.0,490190.2,True
0.9821995496749878,2.0,0.3,8602,8601,0,0.0,0.0,443174.0,True
0.9821995496749878,4.0,0.3,6802,6801,0,0.0,0.0,377283.9,True
0.9821995496749878,8.0,0.3,2259,2258,0,0.0,0.0,137374.0,True
0.9982584416866302,0.0,0.25,7867,7867,0,0.0,0.0,370487.0,True
0.9982584416866302,0.25,0.25,7865,7865,0,0.0,0.0,370441.2,True
0.9982584416866302,0.5,0.25,7862,7862,0,0.0,0.0,370365.7,True
0.9982584416866302,1.0,0.25,7070,7070,0,0.0,0.0,349029.8,True
0.9982584416866302,2.0,0.25,6269,6269,0,0.0,0.0,316566.1,True
0.9982584416866302,4.0,0.25,4765,4765,0,0.0,0.0,260945.4,True
0.9982584416866302,8.0,0.25,1206,1206,0,0.0,0.0,74193.1,True
0.999418830871582,0.0,0.2,5070,5070,0,0.0,0.0,238442.1,True
0.999418830871582,0.25,0.2,5068,5068,0,0.0,0.0,238396.2,True
0.999418830871582,0.5,0.2,5067,5067,0,0.0,0.0,238375.0,True
0.999418830871582,1.0,0.2,4512,4512,0,0.0,0.0,223426.5,True
0.999418830871582,2.0,0.2,4081,4081,0,0.0,0.0,205817.6,True
0.999418830871582,4.0,0.2,3219,3219,0,0.0,0.0,173568.8,True
0.999418830871582,8.0,0.2,764,764,0,0.0,0.0,46211.8,True
0.9995788931846619,0.0,0.149,3980,3980,0,0.0,0.0,185706.4,True
0.9995788931846619,0.25,0.149,3978,3978,0,0.0,0.0,185660.6,True
0.9995788931846619,0.5,0.149,3978,3978,0,0.0,0.0,185660.6,True
0.9995788931846619,1.0,0.149,3486,3486,0,0.0,0.0,172482.3,True
0.9995788931846619,2.0,0.149,3236,3236,0,0.0,0.0,162340.1,True
0.9995788931846619,4.0,0.149,2560,2560,0,0.0,0.0,137181.1,True
0.9995788931846619,8.0,0.149,497,497,0,0.0,0.0,29816.4,True
0.9996391534805298,0.0,0.1,3388,3388,0,0.0,0.0,156116.9,True
0.9996391534805298,0.25,0.1,3386,3386,0,0.0,0.0,156071.1,True
0.9996391534805298,0.5,0.1,3386,3386,0,0.0,0.0,156071.1,True
0.9996391534805298,1.0,0.1,2923,2923,0,0.0,0.0,143659.7,True
0.9996391534805298,2.0,0.1,2741,2741,0,0.0,0.0,136284.9,True
0.9996391534805298,4.0,0.1,2154,2154,0,0.0,0.0,114542.5,True
0.9996391534805298,8.0,0.1,281,281,0,0.0,0.0,17066.1,True
0.9996867179870605,0.0,0.049,2966,2966,0,0.0,0.0,135434.4,True
0.9996867179870605,0.25,0.049,2964,2964,0,0.0,0.0,135388.6,True
0.9996867179870605,0.5,0.049,2964,2964,0,0.0,0.0,135388.6,True
0.9996867179870605,1.0,0.049,2532,2532,0,0.0,0.0,123823.7,True
0.9996867179870605,2.0,0.049,2399,2399,0,0.0,0.0,118448.6,True
0.9996867179870605,4.0,0.049,1886,1886,0,0.0,0.0,99709.3,True
0.9996867179870605,8.0,0.049,175,175,0,0.0,0.0,10700.3,False
