expert,active_owned_classes,ood_role,pre_auroc,pre_aupr_id,pre_fpr95,pre_id_retain,pre_ood_detect,post_auroc,post_aupr_id,post_fpr95,post_id_retain,post_ood_detect,auroc_delta,fpr95_delta,ood_detect_delta
flood,"ddos,dos",non_owned_known_attack,0.9109663480384741,0.8562952414919974,0.4061229671089685,0.958313194780087,0.5803540943804224,0.9988491437148773,0.9972839872601856,0.007266317844500798,0.9706522048161942,0.986482897889266,0.08788279567640322,-0.3988566492644677,0.4061288035088436
flood,"ddos,dos",unseen,0.9765392517357574,0.9817359483658515,0.07783278327832784,0.958313194780087,0.9112185028026613,0.9305279312061823,0.9573735429069522,0.4174786526271675,0.9706522048161942,0.5316674524595316,-0.04601132052957513,0.33964586934883967,-0.37955105034312964
flood,"ddos,dos",target_non_owned_validation,0.8859889626203767,0.8828209361613917,0.5723768892210597,0.958313194780087,0.4140871532967946,0.9987997480146038,0.9983784695186766,0.008786953994353098,0.9706522048161942,0.9842789818966949,0.11281078539422706,-0.5635899352267065,0.5701918285999004
flood,"ddos,dos",benign_diagnostic,0.9583247732280443,0.9695418704593429,0.20696,0.958313194780087,0.78962,0.9561212774002786,0.9672728274099753,0.367,0.9706522048161942,0.61526,-0.002203495827765689,0.16004,-0.17435999999999996
flood,"ddos,dos",pooled_attack_out,0.92291501230766,0.8455330910809349,0.34630208122033346,0.958313194780087,0.6406440542868939,0.9863996838816089,0.9556170301485432,0.0820150202967308,0.9706522048161942,0.9036066371860927,0.06348467157394888,-0.26428706092360266,0.2629625828991988
flood,"ddos,dos",unseen::injection,0.9765392517357574,0.9817359483658515,0.07783278327832784,0.958313194780087,0.9112185028026613,0.9305279312061823,0.9573735429069522,0.4174786526271675,0.9706522048161942,0.5316674524595316,-0.04601132052957513,0.33964586934883967,-0.37955105034312964
probe_access,"scanning,password",non_owned_known_attack,0.9776960697006376,0.9285083335282768,0.03034912075773991,0.912155,0.9740338569144825,0.9997876078187805,0.9997409099953403,0.0002964332725174596,0.68175,0.9999364785844606,0.022091538118142906,-0.03005268748522245,0.025902621669978032
probe_access,"scanning,password",unseen,0.9175723852742417,0.9499564500810265,0.16061606160616063,0.912155,0.8708680391848709,0.9714036666732149,0.9888767747370031,0.10028026612185029,0.68175,0.9850306459217351,0.053831281398973196,-0.06033579548431034,0.11416260673686418
probe_access,"scanning,password",target_non_owned_validation,0.9815465929740459,0.9546389568834345,0.029166189471158302,0.912155,0.9760911416152659,0.9998563425418432,0.9998884376647982,9.271227019627733e-05,0.68175,0.9999945463370473,0.018309749567797295,-0.029073477200962025,0.02390340472178143
probe_access,"scanning,password",benign_diagnostic,0.7154789095,0.7944119150188294,0.58337,0.912155,0.45697,0.6731055607249998,0.7504474074019784,0.48969,0.68175,0.57987,-0.04237334877500021,-0.09368000000000004,0.12290000000000001
probe_access,"scanning,password",pooled_attack_out,0.9649340874973938,0.8847173264378679,0.057999861004934324,0.912155,0.9521356591840989,0.9937627715963584,0.9886529306379581,0.021519216067829593,0.68175,0.9967725345750226,0.028828684098964552,-0.036480644937104734,0.04463687539092365
probe_access,"scanning,password",unseen::injection,0.9175723852742417,0.9499564500810265,0.16061606160616063,0.912155,0.8708680391848709,0.9714036666732149,0.9888767747370031,0.10028026612185029,0.68175,0.9850306459217351,0.053831281398973196,-0.06033579548431034,0.11416260673686418
