expert,stage,active_owned_classes,configured_owned_classes,ood_role,id_support,ood_support,threshold,auroc,aupr_id,fpr95,id_retain_at_tau,ood_detect_at_tau
flood,energy_finetuned,"ddos,dos","ddos,dos",non_owned_known_attack,140692,342677,-1.1293525695800781,0.9988491437148773,0.9972839872601856,0.007266317844500798,0.9706522048161942,0.986482897889266
flood,energy_finetuned,"ddos,dos","ddos,dos",unseen,140692,76356,-1.1293525695800781,0.9305279312061823,0.9573735429069522,0.4174786526271675,0.9706522048161942,0.5316674524595316
flood,energy_finetuned,"ddos,dos","ddos,dos",target_non_owned_validation,140692,192672,-1.1293525695800781,0.9987997480146038,0.9983784695186766,0.008786953994353098,0.9706522048161942,0.9842789818966949
flood,energy_finetuned,"ddos,dos","ddos,dos",benign_diagnostic,140692,100000,-1.1293525695800781,0.9561212774002786,0.9672728274099753,0.367,0.9706522048161942,0.61526
flood,energy_finetuned,"ddos,dos","ddos,dos",pooled_attack_out,140692,419033,-1.1293525695800781,0.9863996838816089,0.9556170301485432,0.0820150202967308,0.9706522048161942,0.9036066371860927
flood,energy_finetuned,"ddos,dos","ddos,dos",unseen::injection,140692,76356,-1.1293525695800781,0.9305279312061823,0.9573735429069522,0.4174786526271675,0.9706522048161942,0.5316674524595316
probe_access,energy_finetuned,"scanning,password","scanning,password",non_owned_known_attack,200000,283369,-7.6698527336120605,0.9997876078187805,0.9997409099953403,0.0002964332725174596,0.68175,0.9999364785844606
probe_access,energy_finetuned,"scanning,password","scanning,password",unseen,200000,76356,-7.6698527336120605,0.9714036666732149,0.9888767747370031,0.10028026612185029,0.68175,0.9850306459217351
probe_access,energy_finetuned,"scanning,password","scanning,password",target_non_owned_validation,200000,183363,-7.6698527336120605,0.9998563425418432,0.9998884376647982,9.271227019627733e-05,0.68175,0.9999945463370473
probe_access,energy_finetuned,"scanning,password","scanning,password",benign_diagnostic,200000,100000,-7.6698527336120605,0.6731055607249998,0.7504474074019784,0.48969,0.68175,0.57987
probe_access,energy_finetuned,"scanning,password","scanning,password",pooled_attack_out,200000,359725,-7.6698527336120605,0.9937627715963584,0.9886529306379581,0.021519216067829593,0.68175,0.9967725345750226
probe_access,energy_finetuned,"scanning,password","scanning,password",unseen::injection,200000,76356,-7.6698527336120605,0.9714036666732149,0.9888767747370031,0.10028026612185029,0.68175,0.9850306459217351
application,energy_finetuned,xss,"injection,xss",non_owned_known_attack,100000,383369,-4.360879421234131,0.9988311750037171,0.9955550203331006,0.00673763397666478,0.95618,0.9912173389084667
application,energy_finetuned,xss,"injection,xss",unseen,100000,76356,-4.360879421234131,0.9234380425244906,0.9528403392577467,0.5412017392215412,0.95618,0.44233590025669234
application,energy_finetuned,xss,"injection,xss",target_non_owned_validation,100000,233363,-4.360879421234131,0.9983537989527046,0.9962454131550308,0.011124299910439958,0.95618,0.9852461615594589
application,energy_finetuned,xss,"injection,xss",benign_diagnostic,100000,100000,-4.360879421234131,0.982531794,0.9785951581655497,0.15634,0.95618,0.80438
application,energy_finetuned,xss,"injection,xss",pooled_attack_out,100000,459725,-4.360879421234131,0.9863090845722986,0.9504441418787876,0.0955070966338572,0.95618,0.9000532927293491
application,energy_finetuned,xss,"injection,xss",unseen::injection,100000,76356,-4.360879421234131,0.9234380425244906,0.9528403392577467,0.5412017392215412,0.95618,0.44233590025669234
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",non_owned_known_attack,42677,440692,-5.777131080627441,0.9974937042487848,0.9919090863434306,0.0,0.9503010989525974,1.0
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",unseen,42677,76356,-5.777131080627441,0.9972999792958117,0.9975673104145967,0.0,0.9503010989525974,1.0
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",target_non_owned_validation,42677,240691,-5.777131080627441,0.9990056864757293,0.9979432320132439,0.0,0.9503010989525974,1.0
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",benign_diagnostic,42677,100000,-5.777131080627441,0.9967738398903391,0.9947274550337585,0.0,0.9503010989525974,1.0
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",pooled_attack_out,42677,517048,-5.777131080627441,0.9974650955654341,0.991613557553919,0.0,0.9503010989525974,1.0
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",unseen::injection,42677,76356,-5.777131080627441,0.9972999792958117,0.9975673104145967,0.0,0.9503010989525974,1.0
