round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.2768,0,,dropped(min-support)
0,3,0.4051,0,,dropped(min-support)
0,4,0.4602,12,,dropped(min-support)
0,5,0.0285,25,,dropped(min-support)
0,8,0.3981,27,,dropped(min-support)
0,1,0.1754,1848,9.0352,kept(prune off)
0,6,0.3141,82968,0.0027,kept(prune off)
0,7,0.3994,60,22.6855,kept(prune off)
