method,class,precision,recall,f1,support
system_return,benign,0.49688667496886674,0.9975,0.6633416458852868,800
system_return,bot,1.0,0.99125,0.9956057752667922,800
system_return,brute_force,0.746031746031746,0.99875,0.8540887226082309,800
system_return,ddos,1.0,0.97875,0.9892608970309539,800
system_return,dos,0.7169014084507043,0.63625,0.6741721854304635,800
system_return,infiltration,0.2413793103448276,0.0175,0.03263403263403263,800
system_return,web_attacks,1.0,0.5658153241650294,0.7227101631116688,509
system_return,macro_avg,,,0.7045447745667754,5309
system_return,weighted_avg,,,0.7035490827101992,5309
system_return,tail_avg,,,0.5836499903374979,5309
global_reference,benign,0.44667783361250696,1.0,0.6175221922037823,800
global_reference,bot,1.0,0.98375,0.9918084436042848,800
global_reference,brute_force,0.74487895716946,1.0,0.8537886872998933,800
global_reference,ddos,0.9852150537634409,0.91625,0.9494818652849741,800
global_reference,dos,0.9877049180327869,0.6025,0.7484472049689441,800
global_reference,infiltration,0.9540816326530612,0.23375,0.3755020080321285,800
global_reference,web_attacks,1.0,0.449901768172888,0.6205962059620597,509
global_reference,macro_avg,,,0.7367352296222954,5309
global_reference,weighted_avg,,,0.7431011094273675,5309
global_reference,tail_avg,,,0.6626355525328244,5309
