cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,1922023,0.06704181624454629,0.03749978014056695,1739900,0,18776,131673,30122,1552,0
1,15882,0.572162617330252,41.69847931707817,0,0,0,0,0,15882,0
2,145,0.005390495486432943,3132.841610693568,0,0,0,0,0,0,145
3,20626,0.022654444736119342,1.1808097734847116,0,20626,0,0,0,0,0
