expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.007743532252311531,0.14192
1,bot,31156,-0.391471066883576,0.0
1,brute_force,86279,1.943297401795365,0.6723304628009134
1,ddos,100000,-0.0097101756937397,0.29473
1,dos,45446,1.338318718705216,0.8087180389913303
1,infiltration,28224,8.134374333132685,0.8677012471655329
1,web_attacks,381,752.6102534841933,0.5879265091863517
2,benign,100000,-0.1959824936731617,0.02326
2,bot,31156,-0.08837961149323657,0.2378675054564129
2,brute_force,86279,1.5257482765182204,0.9884096941318281
2,ddos,100000,0.028270922143022018,0.63901
2,dos,45446,1.768323818605202,0.9784359459578401
2,infiltration,28224,29.127023795858435,0.9516014739229025
2,web_attacks,381,1545.0451790829693,1.0
