tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible
24.212850761413566,0.25,0.3,7494,2169,330,0.1321,0.001003,196182.1,False
24.212850761413566,0.5,0.3,7149,2166,326,0.1308,0.000878,192008.5,False
24.212850761413566,1.0,0.3,6876,2117,308,0.127,0.000627,160298.7,False
24.212850761413566,2.0,0.3,6796,2112,292,0.1215,0.000408,151261.7,False
24.212850761413566,4.0,0.3,6376,2099,84,0.0385,0.000188,150344.1,True
24.212850761413566,8.0,0.3,4304,1700,6,0.0035,0.000125,147857.2,True
332.2553405761719,0.0,0.0017,85,26,22,0.4583,0.00069,32335.2,False
332.2553405761719,0.25,0.0017,83,24,22,0.4783,0.00069,26186.2,False
332.2553405761719,0.5,0.0017,78,24,19,0.4419,0.000596,26187.2,False
332.2553405761719,1.0,0.0017,54,18,12,0.4,0.000376,6656.4,False
332.2553405761719,2.0,0.0017,47,16,8,0.3333,0.000251,2869.1,False
332.2553405761719,4.0,0.0017,27,15,3,0.1667,9.4e-05,1551.4,False
332.2553405761719,8.0,0.0017,14,8,2,0.2,6.3e-05,1548.8,False
332.2553405761719,0.0,0.0017,85,26,22,0.4583,0.00069,32335.2,False
332.2553405761719,0.25,0.0017,83,24,22,0.4783,0.00069,26186.2,False
332.2553405761719,0.5,0.0017,78,24,19,0.4419,0.000596,26187.2,False
332.2553405761719,1.0,0.0017,54,18,12,0.4,0.000376,6656.4,False
332.2553405761719,2.0,0.0017,47,16,8,0.3333,0.000251,2869.1,False
332.2553405761719,4.0,0.0017,27,15,3,0.1667,9.4e-05,1551.4,False
332.2553405761719,8.0,0.0017,14,8,2,0.2,6.3e-05,1548.8,False
332.2553405761719,0.0,0.0017,85,26,22,0.4583,0.00069,32335.2,False
332.2553405761719,0.25,0.0017,83,24,22,0.4783,0.00069,26186.2,False
332.2553405761719,0.5,0.0017,78,24,19,0.4419,0.000596,26187.2,False
332.2553405761719,1.0,0.0017,54,18,12,0.4,0.000376,6656.4,False
332.2553405761719,2.0,0.0017,47,16,8,0.3333,0.000251,2869.1,False
332.2553405761719,4.0,0.0017,27,15,3,0.1667,9.4e-05,1551.4,False
332.2553405761719,8.0,0.0017,14,8,2,0.2,6.3e-05,1548.8,False
332.2553405761719,0.0,0.0017,85,26,22,0.4583,0.00069,32335.2,False
332.2553405761719,0.25,0.0017,83,24,22,0.4783,0.00069,26186.2,False
332.2553405761719,0.5,0.0017,78,24,19,0.4419,0.000596,26187.2,False
332.2553405761719,1.0,0.0017,54,18,12,0.4,0.000376,6656.4,False
332.2553405761719,2.0,0.0017,47,16,8,0.3333,0.000251,2869.1,False
332.2553405761719,4.0,0.0017,27,15,3,0.1667,9.4e-05,1551.4,False
332.2553405761719,8.0,0.0017,14,8,2,0.2,6.3e-05,1548.8,False
332.2553405761719,0.0,0.0017,85,26,22,0.4583,0.00069,32335.2,False
332.2553405761719,0.25,0.0017,83,24,22,0.4783,0.00069,26186.2,False
332.2553405761719,0.5,0.0017,78,24,19,0.4419,0.000596,26187.2,False
332.2553405761719,1.0,0.0017,54,18,12,0.4,0.000376,6656.4,False
332.2553405761719,2.0,0.0017,47,16,8,0.3333,0.000251,2869.1,False
332.2553405761719,4.0,0.0017,27,15,3,0.1667,9.4e-05,1551.4,False
332.2553405761719,8.0,0.0017,14,8,2,0.2,6.3e-05,1548.8,False
