class,rows,weight,mean_residual,clipped_rows
benign,1741405,0.1640712234707253,0.021834552925144923,0
bot,20651,13.83544965478187,1.0302018117899814,9
brute_force,57189,4.995965331739391,14.759605669882527,6742
ddos,131674,2.169856585350243,0.014468374817781852,0
dos,30122,9.485075676665465,17.956570811977855,1647
infiltration,18707,15.273029483559995,25.87067135905161,1461
web_attacks,252,1132.8433452224517,1128.7980200595211,141
