class,rows,weight,mean_residual,clipped_rows
benign,15000,0.8607547619047619,0.09176965721678268,0
bot,15000,0.8607547619047619,0.003348992772097194,0
brute_force,14999,0.8607691080565628,0.25156300513786956,0
ddos,14999,0.8607691080565628,0.012438269810241627,0
dos,14997,0.8607978017948517,0.8801020597335055,0
infiltration,15000,0.8607547619047619,1.6210167869199916,109
web_attacks,380,33.93251360991177,12.904435450752915,343
