tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible,target_unit
9.975956345442683e-07,0.0,1.0,17777,15,6,0.2857,0.000487,286.9,False,normgain
9.975956345442683e-07,0.25,1.0,75,10,4,0.2857,0.000487,23.5,False,normgain
9.975956345442683e-07,0.5,1.0,10,4,1,0.2,0.000122,5.5,False,normgain
9.975956345442683e-07,1.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
9.975956345442683e-07,2.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
9.975956345442683e-07,4.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
9.975956345442683e-07,8.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
0.0012045926414430141,0.0,0.7,17174,11,6,0.3529,0.000487,245.8,False,normgain
0.0012045926414430141,0.25,0.7,71,6,4,0.4,0.000487,17.6,False,normgain
0.0012045926414430141,0.5,0.7,7,1,1,0.5,0.000122,0.3,False,normgain
0.0012045926414430141,1.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.0012045926414430141,2.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.0012045926414430141,4.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.0012045926414430141,8.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.01750664133578539,0.0,0.5,13428,1,5,0.8333,0.000487,223.7,False,normgain
0.01750664133578539,0.25,0.5,57,1,3,0.75,0.000366,12.0,False,normgain
0.01750664133578539,0.5,0.5,3,0,1,1.0,0.000122,-1.5,False,normgain
0.01750664133578539,1.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.01750664133578539,2.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.01750664133578539,4.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.01750664133578539,8.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.23914968967437744,0.0,0.4,11243,0,3,1.0,0.000244,207.9,False,normgain
0.23914968967437744,0.25,0.4,54,0,2,1.0,0.000244,12.8,False,normgain
0.23914968967437744,0.5,0.4,3,0,1,1.0,0.000122,-1.5,False,normgain
0.23914968967437744,1.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.23914968967437744,2.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.23914968967437744,4.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.23914968967437744,8.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.678774431347847,0.0,0.35,9914,0,1,1.0,0.000122,211.8,False,normgain
0.678774431347847,0.25,0.35,51,0,1,1.0,0.000122,14.7,False,normgain
0.678774431347847,0.5,0.35,1,0,1,1.0,0.000122,-0.5,False,normgain
0.678774431347847,1.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.678774431347847,2.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.678774431347847,4.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.678774431347847,8.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.8574150502681732,0.0,0.3,9224,0,1,1.0,0.000122,211.1,False,normgain
0.8574150502681732,0.25,0.3,50,0,1,1.0,0.000122,17.0,False,normgain
0.8574150502681732,0.5,0.3,1,0,1,1.0,0.000122,-0.5,False,normgain
0.8574150502681732,1.0,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.8574150502681732,2.0,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.8574150502681732,4.0,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.8574150502681732,8.0,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.9271816909313202,0.0,0.25,8602,0,1,1.0,0.000122,207.4,False,normgain
0.9271816909313202,0.25,0.25,50,0,1,1.0,0.000122,17.0,False,normgain
0.9271816909313202,0.5,0.25,1,0,1,1.0,0.000122,-0.5,False,normgain
0.9271816909313202,1.0,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.9271816909313202,2.0,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.9271816909313202,4.0,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.9271816909313202,8.0,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.9785577654838562,0.0,0.2,7004,0,1,1.0,0.000122,197.5,False,normgain
0.9785577654838562,0.25,0.2,49,0,1,1.0,0.000122,16.6,False,normgain
0.9785577654838562,0.5,0.2,1,0,1,1.0,0.000122,-0.5,False,normgain
0.9785577654838562,1.0,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.9785577654838562,2.0,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.9785577654838562,4.0,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.9785577654838562,8.0,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.9943860769271851,0.0,0.15,5255,0,0,0.0,0.0,162.5,False,normgain
0.9943860769271851,0.25,0.15,39,0,0,0.0,0.0,13.9,False,normgain
0.9943860769271851,0.5,0.15,0,0,0,0.0,0.0,0.0,False,normgain
