method,class,precision,recall,f1,support
hce_global,benign,0.984346001480225,0.9993208534807758,0.9917769043319996,3502926
hce_global,bot,0.9998792853693867,0.9969428530162245,0.9984089101034208,41542
hce_global,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
hce_global,ddos,0.9999715279331313,0.9281766287112265,0.9627374311520637,264872
hce_global,dos,0.9999486692503144,0.6429844539063274,0.7826873047600872,60594
hce_global,infiltration,0.8658591296545536,0.0512875023252106,0.09683893627696939,37631
hce_global,web_attacks,0.09778357235984354,0.44204322200392926,0.1601423487544484,509
hce_global,macro_avg,,,0.7012093637730511,4023114
hce_global,weighted_avg,,,0.9761376687113641,4023114
hce_global,tail_avg,,,0.41846339837827956,4023114
hce_factorized,benign,0.9843462914815684,0.99932170990766,0.991777473302712,3502926
hce_factorized,bot,0.9999034259639296,0.9969428530162245,0.9984209447812827,41542
hce_factorized,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
hce_factorized,ddos,0.9999715287437668,0.928203056570721,0.9627516476287069,264872
hce_factorized,dos,0.9999486692503144,0.6429844539063274,0.7826873047600872,60594
hce_factorized,infiltration,0.8701944821347807,0.051128059312800615,0.09658149691280558,37631
hce_factorized,web_attacks,0.10168758113370835,0.46168958742632615,0.16666666666666666,509
hce_factorized,macro_avg,,,0.7021084635835185,4023114
hce_factorized,weighted_avg,,,0.976137641799523,4023114
hce_factorized,tail_avg,,,0.420556369453585,4023114
hce_blend_l0p2,benign,0.9843473854616613,0.9993208534807758,0.9917776068094443,3502926
hce_blend_l0p2,bot,0.9998792853693867,0.9969428530162245,0.9984089101034208,41542
hce_blend_l0p2,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
hce_blend_l0p2,ddos,0.9999715285121614,0.9281955057537226,0.9627475858180023,264872
hce_blend_l0p2,dos,0.9999486692503144,0.6429844539063274,0.7826873047600872,60594
hce_blend_l0p2,infiltration,0.8658591296545536,0.0512875023252106,0.09683893627696939,37631
hce_blend_l0p2,web_attacks,0.09778357235984354,0.44204322200392926,0.1601423487544484,509
hce_blend_l0p2,macro_avg,,,0.7012109147935345,4023114
hce_blend_l0p2,weighted_avg,,,0.9761389489169914,4023114
hce_blend_l0p2,tail_avg,,,0.41846339837827956,4023114
hce_blend_l0p4,benign,0.9843471086650627,0.9993208534807758,0.9917774663138758,3502926
hce_blend_l0p4,bot,0.9998792853693867,0.9969428530162245,0.9984089101034208,41542
hce_blend_l0p4,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
hce_blend_l0p4,ddos,0.9999715285121614,0.9281955057537226,0.9627475858180023,264872
hce_blend_l0p4,dos,0.9999486692503144,0.6429844539063274,0.7826873047600872,60594
hce_blend_l0p4,infiltration,0.8662477558348295,0.0512875023252106,0.0968413658144961,37631
hce_blend_l0p4,web_attacks,0.09778357235984354,0.44204322200392926,0.1601423487544484,509
hce_blend_l0p4,macro_avg,,,0.7012112417995284,4023114
hce_blend_l0p4,weighted_avg,,,0.9761388493126417,4023114
hce_blend_l0p4,tail_avg,,,0.41846420822412184,4023114
hce_blend_l0p6,benign,0.9843479478579871,0.999321424432032,0.9917781734509473,3502926
hce_blend_l0p6,bot,0.9999034259639296,0.9969428530162245,0.9984209447812827,41542
hce_blend_l0p6,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
hce_blend_l0p6,ddos,0.9999715287437668,0.928203056570721,0.9627516476287069,264872
