round,n_sampled,n_classes_present,ess_w,n_benign,n_bot,n_brute_force,n_ddos,n_dos,n_infiltration,n_web_attacks,wmass_benign,wmass_bot,wmass_brute_force,wmass_ddos,wmass_dos,wmass_infiltration,wmass_web_attacks
1,504,7,180000.0,436,6,15,33,8,5,1,0.8707,0.01032222222222222,0.028594444444444443,0.0658388888888889,0.015061111111111114,0.009355555555555554,0.00012777777777777774
