round,gamma,seconds,macro_f1,tail_f1,f1_benign,f1_bot,f1_brute_force,f1_ddos,f1_dos,f1_infiltration,f1_web_attacks
1,1.0,1.9913220405578613,0.6886282757874878,0.6341567282949279,0.766677663630993,0.9917726434326765,0.9043479833931818,0.9889794495283043,0.257922649075152,0.3439885198510908,0.5667090216010165
