expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.1892060983514844,0.00929
1,bot,31156,-0.33356442077292964,0.0
1,brute_force,86279,-3.571017015379593,0.0
1,ddos,100000,-0.21518061124951815,0.20218
1,dos,45446,-3.8640280021238413,0.43337147383708136
1,infiltration,28224,26.706158733383738,0.9424957482993197
1,web_attacks,381,1409.8479959970032,0.9343832020997376
2,benign,100000,-0.07421569568863096,0.01487
2,bot,31156,0.01604223454577144,1.0
2,brute_force,86279,3.2502787965916404,0.7117143221409613
2,ddos,100000,0.028423695546728113,0.97194
2,dos,45446,-7.352805013942625,0.6509923865686749
2,infiltration,28224,24.084954258483524,0.9554280045351474
2,web_attacks,381,1526.0718782897734,0.8530183727034121
3,benign,100000,-0.07476750446948956,0.00081
3,bot,31156,-0.6152210529064613,0.0
3,brute_force,86279,0.998228023134509,0.6723304628009134
3,ddos,100000,-0.015174980795202284,0.29556
3,dos,45446,0.5411179960631218,0.4146239493024689
3,infiltration,28224,21.664134087807817,0.9333545918367347
3,web_attacks,381,1439.4662539129845,0.7034120734908137
4,benign,100000,-0.0823984462488825,0.0008
4,bot,31156,-2.9115333912508636,0.0
4,brute_force,86279,-0.46411853757705246,0.0
4,ddos,100000,-0.7874693483908329,0.00375
4,dos,45446,-1.9094479268072193,0.014544734410069093
4,infiltration,28224,21.952267940133282,0.92796910430839
4,web_attacks,381,903.6499339669999,0.5931758530183727
5,benign,100000,-0.010395364093080305,0.06961
5,bot,31156,-1.1744093548889025,0.0
5,brute_force,86279,-3.6067170182199573,0.0
5,ddos,100000,-0.6596519221123615,0.01306
5,dos,45446,-3.0702181456862414,0.29351318047792985
5,infiltration,28224,-6.132264847266522,0.4961734693877551
5,web_attacks,381,667.9692264901335,0.5984251968503937
