cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15741,0.6086014297320873,30.996943130407928,0,0,0,0,0,15741,0
1,1909895,0.07021492596461766,0.02695083400116542,1736865,0,18797,131673,19653,2907,0
2,252,0.010113937103023813,497.15221239357095,0,0,0,0,0,0,252
3,20646,0.01683249616298841,0.5976746828158912,0,20646,0,0,0,0,0
