expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.16176536712722037,0.00426
1,bot,31156,-2.091943632229701,0.0
1,brute_force,86279,-1.37019951591067,0.00023180611736343723
1,ddos,100000,-0.04901406673048685,0.03541
1,dos,45446,-0.46431614719194786,0.6476257536416846
1,infiltration,28224,15.965786196416467,0.9307681405895691
1,web_attacks,381,332.4083996669781,0.8398950131233596
2,benign,100000,0.0010208849120552125,0.59873
2,bot,31156,0.15545430471841126,0.9386634998074207
2,brute_force,86279,-1.6213516080290615,0.04714936427172313
2,ddos,100000,-0.004075344189253693,0.67961
2,dos,45446,-0.5741659386297937,0.5301236632486908
2,infiltration,28224,-5.801543769042124,0.21428571428571427
2,web_attacks,381,96.5840460658486,0.7270341207349081
3,benign,100000,-0.059515340236103005,0.00117
3,bot,31156,-1.0664055563141177,0.007992040056489921
3,brute_force,86279,-0.7199687733010817,0.0009504050811900926
3,ddos,100000,-0.007615643506290542,0.28147
3,dos,45446,-0.0868169619242466,0.5678387536856929
3,infiltration,28224,10.731523513001454,0.5816680839002267
3,web_attacks,381,299.88662898272315,0.8503937007874016
4,benign,100000,-0.05842513063528348,0.09889
4,bot,31156,0.5728173421417853,1.0
4,brute_force,86279,0.5204352027434144,1.0
4,ddos,100000,0.03003374082731281,0.99951
4,dos,45446,0.23289035024495794,0.6508383576112309
4,infiltration,28224,13.118697242990741,0.9583333333333334
4,web_attacks,381,430.1586296397441,0.89501312335958
