class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3497056,0,0,5870,0
bot,41542,41422,0,0,120,0
brute_force,115040,115020,0,0,20,0
ddos,264872,263120,0,0,1752,0
dos,60594,38853,0,0,21741,0
infiltration,37631,10141,0,0,27490,0
web_attacks,509,438,0,0,71,0
