round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.7014,0,,dropped(min-support)
0,3,0.4654,10,,dropped(min-support)
0,4,0.5897,0,,dropped(min-support)
0,6,0.4415,36,,dropped(min-support)
0,1,0.7056,2299,7.0563,kept(prune off)
0,5,0.8087,82984,0.0043,kept(prune off)
0,7,0.5468,85,7.0442,kept(prune off)
0,8,0.4387,393,0.0008,kept(prune off)
