cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15720,0.5950926767268891,32.70677592657491,0,0,0,0,0,15719,1
1,1929386,0.05585168079448734,0.0232853713256807,1736264,20642,18691,131257,19599,2933,0
2,251,0.006862947500399028,264.8885627784554,0,0,0,0,0,0,251
3,416,0.0006466194392848567,1.2503208388386726,0,0,0,416,0,0,0
