arm,target,key,variant,class,ctx_rows,ctx_frac,support,f1,precision,recall,global_f1,delta_f1,macro_f1
pow0.25,,pow0.25,prior_b1.0,benign,3635,0.18175,1474302,0.9348278865452342,0.9875592524380302,0.8874423286409433,0.9119074559634021,0.02292043058183213,0.7307807189498993
pow0.25,,pow0.25,prior_b1.0,ddos,2699,0.13495,103338,0.9827980549309039,0.9760445895130657,0.9896456289070816,0.9687004211144844,0.014097633816419486,0.7307807189498993
pow0.25,,pow0.25,prior_b1.0,dos,1559,0.07795,22458,0.962526277305548,0.9885478269032197,0.9378395226645293,0.9831090114983511,-0.020582734192803098,0.7307807189498993
pow0.25,,pow0.25,prior_b1.0,injection,2043,0.10215,68891,0.9477247298426502,0.9252381676645051,0.9713315237113701,0.9315305555360145,0.016194174306635722,0.7307807189498993
pow0.25,,pow0.25,prior_b1.0,mitm,730,0.0365,1161,0.5293706293706294,0.4455562095350206,0.6520241171403962,0.06737937379056562,0.46199125558006376,0.7307807189498993
pow0.25,,pow0.25,prior_b1.0,password,2725,0.13625,210951,0.8918120293584978,0.8061069754618142,0.9979094671274372,0.8909104384376754,0.000901590920822426,0.7307807189498993
pow0.25,,pow0.25,prior_b1.0,ransomware,657,0.03285,709,0.20538449137514106,0.11594466690935566,0.8984485190409027,0.1396551724137931,0.06572931896134795,0.7307807189498993
pow0.25,,pow0.25,prior_b1.0,scanning,1115,0.05575,6029,0.0009946949602122016,1.0,0.0004975949577044286,0.13841678150359824,-0.13742208654338603,0.7307807189498993
pow0.25,,pow0.25,prior_b1.0,xss,3040,0.152,343854,0.853542427234251,0.7602113156100886,0.9729972604651974,0.8069904524044945,0.04655197482975648,0.7307807189498993
pow0.75,,pow0.75,raw,backdoor,852,0.0426,40030,0.9980656674695186,0.997182115159223,0.9989507869098176,0.9987389659520807,-0.0006732984825620347,0.6850110538084306
pow0.75,,pow0.75,raw,benign,7050,0.3525,1474302,0.9102882031009227,0.9927991609303801,0.8404397470803132,0.9119074559634021,-0.0016192528624793256,0.6850110538084306
pow0.75,,pow0.75,raw,ddos,2888,0.1444,103338,0.9793677652578548,0.9730623005941578,0.9857554820104899,0.9687004211144844,0.01066734414337045,0.6850110538084306
pow0.75,,pow0.75,raw,dos,556,0.0278,22458,0.9632511137672498,0.9407819331833426,0.9868198414818773,0.9831090114983511,-0.01985789773110125,0.6850110538084306
pow0.75,,pow0.75,raw,injection,1253,0.06265,68891,0.9191964712469445,0.867810682928716,0.9770507032848993,0.9315305555360145,-0.012334084289070013,0.6850110538084306
pow0.75,,pow0.75,raw,mitm,57,0.00285,1161,0.03799631278384819,0.01950735277142923,0.7278208440999139,0.06737937379056562,-0.029383061006717427,0.6850110538084306
pow0.75,,pow0.75,raw,password,2972,0.1486,210951,0.8906893902353845,0.8045887346564184,0.9974259425174566,0.8909104384376754,-0.0002210482022908522,0.6850110538084306
pow0.75,,pow0.75,raw,ransomware,42,0.0021,709,0.12718030499352137,0.06842556842556842,0.8998589562764457,0.1396551724137931,-0.012474867420271735,0.6850110538084306
pow0.75,,pow0.75,raw,scanning,204,0.0102,6029,0.18233558178752107,0.2500722752240532,0.1434732128047769,0.13841678150359824,0.04391880028392284,0.6850110538084306
pow0.75,,pow0.75,raw,xss,4126,0.2063,343854,0.84173972744154,0.7353664075522051,0.9840920855944674,0.8069904524044945,0.0347492750370455,0.6850110538084306
pow0.75,,pow0.75,prior_b0.5,backdoor,852,0.0426,40030,0.998302291905927,0.997704476271271,0.9989008243817137,0.9987389659520807,-0.00043667404615366223,0.6778500743072976
pow0.75,,pow0.75,prior_b0.5,benign,7050,0.3525,1474302,0.9139391289693949,0.9911162029200379,0.8479131141380802,0.9119074559634021,0.002031673005992829,0.6778500743072976
pow0.75,,pow0.75,prior_b0.5,ddos,2888,0.1444,103338,0.9799760347640291,0.9746991757847276,0.9853103408233177,0.9687004211144844,0.011275613649544658,0.6778500743072976
pow0.75,,pow0.75,prior_b0.5,dos,556,0.0278,22458,0.9695298135014447,0.9535003874967709,0.9861074004808976,0.9831090114983511,-0.013579197996906323,0.6778500743072976
pow0.75,,pow0.75,prior_b0.5,injection,1253,0.06265,68891,0.9272726015174885,0.8856255780155899,0.9730298587623928,0.9315305555360145,-0.004257954018526022,0.6778500743072976
pow0.75,,pow0.75,prior_b0.5,mitm,57,0.00285,1161,0.035146246916480675,0.018065887353878853,0.6442721791559001,0.06737937379056562,-0.032233126874084944,0.6778500743072976
pow0.75,,pow0.75,prior_b0.5,password,2972,0.1486,210951,0.8906887903575699,0.804541492062521,0.9974970490777479,0.8909104384376754,-0.00022164808010549653,0.6778500743072976
pow0.75,,pow0.75,prior_b0.5,ransomware,42,0.0021,709,0.20050520997789706,0.11288888888888889,0.8956276445698167,0.1396551724137931,0.060850037564103954,0.6778500743072976
pow0.75,,pow0.75,prior_b0.5,scanning,204,0.0102,6029,0.020952692748403993,0.8,0.010615359097694477,0.13841678150359824,-0.11746408875519423,0.6778500743072976
pow0.75,,pow0.75,prior_b0.5,xss,4126,0.2063,343854,0.8421879324143399,0.7370136670681259,0.9823762410790626,0.8069904524044945,0.03519748000984535,0.6778500743072976
pow0.75,,pow0.75,prior_b1.0,backdoor,852,0.0426,40030,0.9984015984015984,0.9981523096129837,0.9986510117411941,0.9987389659520807,-0.0003373675504823037,0.6838287472540211
pow0.75,,pow0.75,prior_b1.0,benign,7050,0.3525,1474302,0.9248755227898223,0.9901801036794036,0.8676519464804362,0.9119074559634021,0.012968066826420266,0.6838287472540211
pow0.75,,pow0.75,prior_b1.0,ddos,2888,0.1444,103338,0.9810599127176038,0.9767033683725926,0.9854554955582651,0.9687004211144844,0.012359491603119444,0.6838287472540211
pow0.75,,pow0.75,prior_b1.0,dos,556,0.0278,22458,0.9755839576906126,0.9657097984469069,0.9856621248552854,0.9831090114983511,-0.007525053807738491,0.6838287472540211
pow0.75,,pow0.75,prior_b1.0,injection,1253,0.06265,68891,0.9372930362155993,0.905244225672094,0.9716944158162895,0.9315305555360145,0.005762480679584847,0.6838287472540211
pow0.75,,pow0.75,prior_b1.0,mitm,57,0.00285,1161,0.085,0.04565509303663917,0.6149870801033591,0.06737937379056562,0.017620626209434387,0.6838287472540211
pow0.75,,pow0.75,prior_b1.0,password,2972,0.1486,210951,0.8908973913926965,0.8048109834216112,0.9976060791368612,0.8909104384376754,-1.3047044978842237e-05,0.6838287472540211
pow0.75,,pow0.75,prior_b1.0,ransomware,42,0.0021,709,0.20217678100263853,0.11447245564892623,0.8645980253878702,0.1396551724137931,0.06252160858884542,0.6838287472540211
pow0.75,,pow0.75,prior_b1.0,scanning,204,0.0102,6029,0.000994530084535057,0.75,0.0004975949577044286,0.13841678150359824,-0.13742225141906317,0.6838287472540211
pow0.75,,pow0.75,prior_b1.0,xss,4126,0.2063,343854,0.8420047422451044,0.7383343307269574,0.9795436435231232,0.8069904524044945,0.035014289840609836,0.6838287472540211
sqrt_natural_draw,,sqrt_natural_s43,raw,backdoor,1312,0.0656,40030,0.9974929215571327,0.9960889818897442,0.9989008243817137,0.9987389659520807,-0.0012460443949480204,0.7475513414257149
sqrt_natural_draw,,sqrt_natural_s43,raw,benign,5369,0.26845,1474302,0.919591294057625,0.9969650000316971,0.8533624725463304,0.9119074559634021,0.007683838094222906,0.7475513414257149
sqrt_natural_draw,,sqrt_natural_s43,raw,ddos,2961,0.14805,103338,0.9739306795243425,0.9629587589860008,0.9851555091060403,0.9687004211144844,0.005230258409858135,0.7475513414257149
sqrt_natural_draw,,sqrt_natural_s43,raw,dos,988,0.0494,22458,0.9735557273831879,0.9661068970053054,0.9811203134740404,0.9831090114983511,-0.009553284115163208,0.7475513414257149
sqrt_natural_draw,,sqrt_natural_s43,raw,injection,1697,0.08485,68891,0.8930104271779348,0.8321694103486754,0.9634495071925215,0.9315305555360145,-0.03852012835807972,0.7475513414257149
sqrt_natural_draw,,sqrt_natural_s43,raw,mitm,217,0.01085,1161,0.043223667191872636,0.02221846138968135,0.7915590008613265,0.06737937379056562,-0.024155706598692983,0.7475513414257149
sqrt_natural_draw,,sqrt_natural_s43,raw,password,3018,0.1509,210951,0.8898369731740045,0.802759604093273,0.9981038250588999,0.8909104384376754,-0.001073465263670914,0.7475513414257149
sqrt_natural_draw,,sqrt_natural_s43,raw,ransomware,175,0.00875,709,0.1249384175780865,0.06716101694915254,0.8942172073342737,0.1396551724137931,-0.0147167548357066,0.7475513414257149
sqrt_natural_draw,,sqrt_natural_s43,raw,scanning,506,0.0253,6029,0.7960608088727412,0.9397291196388262,0.6904959363078454,0.13841678150359824,0.657644027369143,0.7475513414257149
sqrt_natural_draw,,sqrt_natural_s43,raw,xss,3757,0.18785,343854,0.863872497740222,0.7665726375176305,0.9894635513909973,0.8069904524044945,0.056882045335727494,0.7475513414257149
sqrt_natural_draw,,sqrt_natural_s43,prior_b0.5,backdoor,1312,0.0656,40030,0.9975923454048727,0.9963369963369964,0.9988508618536098,0.9987389659520807,-0.0011466205472079327,0.7233575566901289
sqrt_natural_draw,,sqrt_natural_s43,prior_b0.5,benign,5369,0.26845,1474302,0.9332091552421743,0.9943786734835576,0.879129242176976,0.9119074559634021,0.021301699278772235,0.7233575566901289
sqrt_natural_draw,,sqrt_natural_s43,prior_b0.5,ddos,2961,0.14805,103338,0.9733817041636196,0.9617015649940026,0.985349048752637,0.9687004211144844,0.0046812830491351765,0.7233575566901289
sqrt_natural_draw,,sqrt_natural_s43,prior_b0.5,dos,988,0.0494,22458,0.985374323812916,0.9852646574366737,0.9854840146050405,0.9831090114983511,0.002265312314564949,0.7233575566901289
sqrt_natural_draw,,sqrt_natural_s43,prior_b0.5,injection,1697,0.08485,68891,0.9073873528081262,0.8595712078122768,0.9608366840371021,0.9315305555360145,-0.02414320272788828,0.7233575566901289
sqrt_natural_draw,,sqrt_natural_s43,prior_b0.5,mitm,217,0.01085,1161,0.22671252507881914,0.13598074608904934,0.6813092161929372,0.06737937379056562,0.15933315128825354,0.7233575566901289
sqrt_natural_draw,,sqrt_natural_s43,prior_b0.5,password,3018,0.1509,210951,0.8895272575190789,0.8022158047531602,0.9981654507444857,0.8909104384376754,-0.0013831809185964605,0.7233575566901289
sqrt_natural_draw,,sqrt_natural_s43,prior_b0.5,ransomware,175,0.00875,709,0.13740458015267176,0.0744592837726037,0.8885754583921015,0.1396551724137931,-0.0022505922611213425,0.7233575566901289
sqrt_natural_draw,,sqrt_natural_s43,prior_b0.5,scanning,506,0.0253,6029,0.3194425087108014,1.0,0.19008127384309173,0.13841678150359824,0.18102572720720314,0.7233575566901289
sqrt_natural_draw,,sqrt_natural_s43,prior_b0.5,xss,3757,0.18785,343854,0.8635438140082103,0.7654704750602366,0.9904407103014652,0.8069904524044945,0.056553361603715824,0.7233575566901289
sqrt_natural_draw,,sqrt_natural_s43,prior_b1.0,backdoor,1312,0.0656,40030,0.9980649913236708,0.9975295086467197,0.9986010492130902,0.9987389659520807,-0.0006739746284099013,0.7146127390527139
sqrt_natural_draw,,sqrt_natural_s43,prior_b1.0,benign,5369,0.26845,1474302,0.9358700966369509,0.9931338999889613,0.884849915417601,0.9119074559634021,0.023962640673548807,0.7146127390527139
sqrt_natural_draw,,sqrt_natural_s43,prior_b1.0,ddos,2961,0.14805,103338,0.9733164399607946,0.9619153822164681,0.9849910004064333,0.9687004211144844,0.004616018846310244,0.7146127390527139
sqrt_natural_draw,,sqrt_natural_s43,prior_b1.0,dos,988,0.0494,22458,0.9828033086163763,0.9950709689197207,0.9708344465223974,0.9831090114983511,-0.0003057028819747343,0.7146127390527139
sqrt_natural_draw,,sqrt_natural_s43,prior_b1.0,injection,1697,0.08485,68891,0.9198461538461539,0.88746306116666,0.9546820339376697,0.9315305555360145,-0.011684401689860624,0.7146127390527139
sqrt_natural_draw,,sqrt_natural_s43,prior_b1.0,mitm,217,0.01085,1161,0.3734592184631524,0.2684766214177979,0.6132644272179156,0.06737937379056562,0.30607984467258675,0.7146127390527139
sqrt_natural_draw,,sqrt_natural_s43,prior_b1.0,password,3018,0.1509,210951,0.8899095361031651,0.8026845842210171,0.9984024726121232,0.8909104384376754,-0.001000902334510223,0.7146127390527139
sqrt_natural_draw,,sqrt_natural_s43,prior_b1.0,ransomware,175,0.00875,709,0.20883534136546184,0.11847351433453579,0.8801128349788434,0.1396551724137931,0.06918016895166873,0.7146127390527139
sqrt_natural_draw,,sqrt_natural_s43,prior_b1.0,scanning,506,0.0253,6029,0.0,0.0,0.0,0.13841678150359824,-0.13841678150359824,0.7146127390527139
sqrt_natural_draw,,sqrt_natural_s43,prior_b1.0,xss,3757,0.18785,343854,0.8640223042114139,0.7651159766073479,0.9922961489469367,0.8069904524044945,0.05703185180691939,0.7146127390527139
sqrt_natural_draw,,sqrt_natural_s44,raw,backdoor,1312,0.0656,40030,0.9991010338111173,0.9987020118815836,0.9995003747189608,0.9987389659520807,0.00036206785903658556,0.737606037630089
sqrt_natural_draw,,sqrt_natural_s44,raw,benign,5369,0.26845,1474302,0.9153571769334087,0.9971911235345948,0.8459359072971481,0.9119074559634021,0.00344972097000662,0.737606037630089
sqrt_natural_draw,,sqrt_natural_s44,raw,ddos,2961,0.14805,103338,0.9802434759149616,0.976007060697052,0.9845168282722716,0.9687004211144844,0.011543054800477237,0.737606037630089
sqrt_natural_draw,,sqrt_natural_s44,raw,dos,988,0.0494,22458,0.9728801620146166,0.9620374401393121,0.9839700774779588,0.9831090114983511,-0.010228849483734481,0.737606037630089
sqrt_natural_draw,,sqrt_natural_s44,raw,injection,1697,0.08485,68891,0.8997238127315594,0.8394022046531505,0.9693864220290024,0.9315305555360145,-0.03180674280445506,0.737606037630089
sqrt_natural_draw,,sqrt_natural_s44,raw,mitm,217,0.01085,1161,0.04345483928892081,0.022308773708833628,0.8337639965546942,0.06737937379056562,-0.023924534501644806,0.737606037630089
sqrt_natural_draw,,sqrt_natural_s44,raw,password,3018,0.1509,210951,0.890668358714044,0.8041046557367032,0.9981180463709581,0.8909104384376754,-0.00024207972363132768,0.737606037630089
sqrt_natural_draw,,sqrt_natural_s44,raw,ransomware,175,0.00875,709,0.08622754491017964,0.04513064133016627,0.9647390691114246,0.1396551724137931,-0.05342762750361346,0.737606037630089
sqrt_natural_draw,,sqrt_natural_s44,raw,scanning,506,0.0253,6029,0.7303199593702387,0.9420859538784067,0.596284624315807,0.13841678150359824,0.5919031778666405,0.737606037630089
sqrt_natural_draw,,sqrt_natural_s44,raw,xss,3757,0.18785,343854,0.8580840126118432,0.7568793985817872,0.9905308648437999,0.8069904524044945,0.051093560207348676,0.737606037630089
sqrt_natural_draw,,sqrt_natural_s44,prior_b0.5,backdoor,1312,0.0656,40030,0.9991009889121966,0.9987518098756802,0.9994504121908568,0.9987389659520807,0.0003620229601158931,0.7093315714997108
sqrt_natural_draw,,sqrt_natural_s44,prior_b0.5,benign,5369,0.26845,1474302,0.9339733779682142,0.993597113002427,0.8811003444341797,0.9119074559634021,0.022065922004812166,0.7093315714997108
sqrt_natural_draw,,sqrt_natural_s44,prior_b0.5,ddos,2961,0.14805,103338,0.9791237758066689,0.9734299978958242,0.9848845536008052,0.9687004211144844,0.010423354692184472,0.7093315714997108
sqrt_natural_draw,,sqrt_natural_s44,prior_b0.5,dos,988,0.0494,22458,0.9838430467397576,0.9807522123893805,0.986953424169561,0.9831090114983511,0.0007340352414065832,0.7093315714997108
sqrt_natural_draw,,sqrt_natural_s44,prior_b0.5,injection,1697,0.08485,68891,0.9095599434663886,0.8623915277831987,0.9621866426674022,0.9315305555360145,-0.021970612069625917,0.7093315714997108
sqrt_natural_draw,,sqrt_natural_s44,prior_b0.5,mitm,217,0.01085,1161,0.2616883116883117,0.16123224644928985,0.694229112833764,0.06737937379056562,0.19430893789774606,0.7093315714997108
sqrt_natural_draw,,sqrt_natural_s44,prior_b0.5,password,3018,0.1509,210951,0.891040885586371,0.8046659151269656,0.9981891529312494,0.8909104384376754,0.00013044714869558938,0.7093315714997108
sqrt_natural_draw,,sqrt_natural_s44,prior_b0.5,ransomware,175,0.00875,709,0.19861003861003862,0.11151578217134929,0.9069111424541608,0.1396551724137931,0.058954866196245514,0.7093315714997108
sqrt_natural_draw,,sqrt_natural_s44,prior_b0.5,scanning,506,0.0253,6029,0.07419200764209521,0.9246031746031746,0.038646541715043954,0.13841678150359824,-0.06422477386150302,0.7093315714997108
sqrt_natural_draw,,sqrt_natural_s44,prior_b0.5,xss,3757,0.18785,343854,0.8621833385770659,0.7622881043508569,0.992208902615645,0.8069904524044945,0.05519288617257134,0.7093315714997108
sqrt_natural_draw,,sqrt_natural_s44,prior_b1.0,backdoor,1312,0.0656,40030,0.9987259237053137,0.9987508743879284,0.998700974269298,0.9987389659520807,-1.3042246767014376e-05,0.7159376694559064
sqrt_natural_draw,,sqrt_natural_s44,prior_b1.0,benign,5369,0.26845,1474302,0.9366145533825265,0.9926553067326481,0.8865632685840485,0.9119074559634021,0.02470709741912447,0.7159376694559064
sqrt_natural_draw,,sqrt_natural_s44,prior_b1.0,ddos,2961,0.14805,103338,0.9800295537575148,0.9749566649747651,0.9851555091060403,0.9687004211144844,0.01132913264303037,0.7159376694559064
sqrt_natural_draw,,sqrt_natural_s44,prior_b1.0,dos,988,0.0494,22458,0.9758707085298964,0.9895628290226597,0.9625523198860094,0.9831090114983511,-0.007238302968454624,0.7159376694559064
sqrt_natural_draw,,sqrt_natural_s44,prior_b1.0,injection,1697,0.08485,68891,0.9251602305354122,0.8957993474714518,0.9565110101464632,0.9315305555360145,-0.006370325000602306,0.7159376694559064
sqrt_natural_draw,,sqrt_natural_s44,prior_b1.0,mitm,217,0.01085,1161,0.3786680275580505,0.26903553299492383,0.6391042204995694,0.06737937379056562,0.3112886537674849,0.7159376694559064
sqrt_natural_draw,,sqrt_natural_s44,prior_b1.0,password,3018,0.1509,210951,0.890917244501229,0.8044088605032259,0.9982744808035989,0.8909104384376754,6.8060635536326686e-06,0.7159376694559064
sqrt_natural_draw,,sqrt_natural_s44,prior_b1.0,ransomware,175,0.00875,709,0.20618217691548832,0.11669458403126745,0.8843441466854725,0.1396551724137931,0.06652700450169521,0.7159376694559064
sqrt_natural_draw,,sqrt_natural_s44,prior_b1.0,scanning,506,0.0253,6029,0.0016572754391779914,1.0,0.000829324929507381,0.13841678150359824,-0.13675950606442025,0.7159376694559064
sqrt_natural_draw,,sqrt_natural_s44,prior_b1.0,xss,3757,0.18785,343854,0.8655510002344547,0.7670250735044731,0.9931191726721225,0.8069904524044945,0.05856054782996023,0.7159376694559064
sqrt_natural_big,,sqrt_natural_40k,raw,backdoor,2625,0.065625,40030,0.998340673462004,0.9971836602447474,0.9995003747189608,0.9987389659520807,-0.00039829249007672374,0.7312844647172685
sqrt_natural_big,,sqrt_natural_40k,raw,benign,10738,0.26845,1474302,0.9147295764216268,0.9978158938804953,0.8444165442358486,0.9119074559634021,0.0028221204582247195,0.7312844647172685
sqrt_natural_big,,sqrt_natural_40k,raw,ddos,5923,0.148075,103338,0.9836038663203329,0.9814904031449935,0.9857264510635003,0.9687004211144844,0.01490344520584852,0.7312844647172685
sqrt_natural_big,,sqrt_natural_40k,raw,dos,1976,0.0494,22458,0.9634039572754334,0.94739560912613,0.9799625968474486,0.9831090114983511,-0.019705054222917684,0.7312844647172685
sqrt_natural_big,,sqrt_natural_40k,raw,injection,3393,0.084825,68891,0.9200694042799306,0.8659604990137562,0.9813908928597349,0.9315305555360145,-0.011461151256083935,0.7312844647172685
sqrt_natural_big,,sqrt_natural_40k,raw,mitm,433,0.010825,1161,0.04295427710598103,0.021997039261066283,0.9086993970714901,0.06737937379056562,-0.02442509668458459,0.7312844647172685
sqrt_natural_big,,sqrt_natural_40k,raw,password,6037,0.150925,210951,0.8913034733175953,0.8053442708253623,0.9978051775056767,0.8909104384376754,0.000393034879919929,0.7312844647172685
sqrt_natural_big,,sqrt_natural_40k,raw,ransomware,351,0.008775,709,0.1356873636183297,0.0729755681211992,0.9647390691114246,0.1396551724137931,-0.003967808795463407,0.7312844647172685
sqrt_natural_big,,sqrt_natural_40k,raw,scanning,1011,0.025275,6029,0.6104387853589724,0.5525537634408603,0.6818709570409687,0.13841678150359824,0.4720220038553742,0.7312844647172685
sqrt_natural_big,,sqrt_natural_40k,raw,xss,7513,0.187825,343854,0.8523132700124784,0.7498321273005186,0.9872416781541002,0.8069904524044945,0.045322817607983845,0.7312844647172685
sqrt_natural_big,,sqrt_natural_40k,prior_b0.5,backdoor,2625,0.065625,40030,0.998913952588413,0.9983282181800035,0.9995003747189608,0.9987389659520807,0.00017498663633230827,0.7110325312122316
sqrt_natural_big,,sqrt_natural_40k,prior_b0.5,benign,10738,0.26845,1474302,0.9313353049990276,0.9948716446580852,0.8754271512892202,0.9119074559634021,0.019427849035625555,0.7110325312122316
sqrt_natural_big,,sqrt_natural_40k,prior_b0.5,ddos,5923,0.148075,103338,0.9840737879080549,0.9821576603497137,0.9859974065687356,0.9687004211144844,0.015373366793570487,0.7110325312122316
sqrt_natural_big,,sqrt_natural_40k,prior_b0.5,dos,1976,0.0494,22458,0.9802343577271723,0.9734761988406815,0.9870870068572446,0.9831090114983511,-0.0028746537711787923,0.7110325312122316
sqrt_natural_big,,sqrt_natural_40k,prior_b0.5,injection,3393,0.084825,68891,0.9335572612322511,0.8943792135952023,0.9763249190750606,0.9315305555360145,0.0020267056962366414,0.7110325312122316
sqrt_natural_big,,sqrt_natural_40k,prior_b0.5,mitm,433,0.010825,1161,0.1821337417049515,0.10331248552235349,0.768303186907838,0.06737937379056562,0.11475436791438588,0.7110325312122316
sqrt_natural_big,,sqrt_natural_40k,prior_b0.5,password,6037,0.150925,210951,0.8914634998105728,0.8052660156160382,0.9983266256144792,0.8909104384376754,0.0005530613728974565,0.7110325312122316
sqrt_natural_big,,sqrt_natural_40k,prior_b0.5,ransomware,351,0.008775,709,0.14046680166258127,0.07597417569748674,0.9294781382228491,0.1396551724137931,0.0008116292487881649,0.7110325312122316
sqrt_natural_big,,sqrt_natural_40k,prior_b0.5,scanning,1011,0.025275,6029,0.21129056156467624,0.9902777777777778,0.11826173494775252,0.13841678150359824,0.072873780061078,0.7110325312122316
sqrt_natural_big,,sqrt_natural_40k,prior_b0.5,xss,7513,0.187825,343854,0.8568560429246159,0.7535744397211959,0.992944680009539,0.8069904524044945,0.049865590520121406,0.7110325312122316
sqrt_natural_big,,sqrt_natural_40k,prior_b1.0,backdoor,2625,0.065625,40030,0.9991259832688226,0.9987518721917125,0.9995003747189608,0.9987389659520807,0.0003870173167419555,0.7209039536367099
sqrt_natural_big,,sqrt_natural_40k,prior_b1.0,benign,10738,0.26845,1474302,0.9357857320056049,0.9940248965187434,0.8839932388343772,0.9119074559634021,0.02387827604220283,0.7209039536367099
sqrt_natural_big,,sqrt_natural_40k,prior_b1.0,ddos,5923,0.148075,103338,0.9846345635346302,0.98329473074696,0.9859780526040759,0.9687004211144844,0.01593414242014579,0.7209039536367099
sqrt_natural_big,,sqrt_natural_40k,prior_b1.0,dos,1976,0.0494,22458,0.9859512412334409,0.9859731932136973,0.9859292902306528,0.9831090114983511,0.0028422297350898518,0.7209039536367099
sqrt_natural_big,,sqrt_natural_40k,prior_b1.0,injection,3393,0.084825,68891,0.9411748181026491,0.9116834700736084,0.9726379352890798,0.9315305555360145,0.009644262566634643,0.7209039536367099
sqrt_natural_big,,sqrt_natural_40k,prior_b1.0,mitm,433,0.010825,1161,0.39916296102537274,0.2866265965439519,0.657192075796727,0.06737937379056562,0.3317835872348071,0.7209039536367099
sqrt_natural_big,,sqrt_natural_40k,prior_b1.0,password,6037,0.150925,210951,0.8913872418944597,0.8050583464244898,0.9984546174230035,0.8909104384376754,0.0004768034567843582,0.7209039536367099
sqrt_natural_big,,sqrt_natural_40k,prior_b1.0,ransomware,351,0.008775,709,0.2066859530697525,0.11663341193542535,0.9069111424541608,0.1396551724137931,0.06703078065595938,0.7209039536367099
